year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2016,9,2,0,9.0,26.0,2.0,37.0,300.0,5.0,21.5,996.1,12.9,0.0,1.2
2016,9,2,1,12.0,28.0,2.0,41.0,400.0,2.0,20.4,996.1,13.1,0.0,1.0
2016,9,2,2,9.0,32.0,2.0,42.0,400.0,2.0,20.3,996.4,14.0,0.0,0.9
2016,9,2,3,13.0,35.0,2.0,38.0,400.0,2.0,20.4,996.8,14.5,0.0,1.0
2016,9,2,4,15.0,31.0,2.0,37.0,400.0,2.0,20.0,997.0,15.0,0.0,1.2
2016,9,2,5,14.0,28.0,2.0,36.0,400.0,2.0,21.0571428571429,997.0,13.3,0.0,0.0
2016,9,2,6,18.0,34.0,2.0,34.0,400.0,2.0,21.3,998.0,13.9,0.0,0.8
2016,9,2,7,12.0,27.0,2.0,29.0,500.0,2.0,21.2,997.7,15.1,0.0,0.7
2016,9,2,8,14.0,28.0,2.0,25.0,500.0,4.0,23.0,998.1,13.7,0.0,1.9
2016,9,2,9,13.0,33.0,2.0,26.0,500.0,13.0,24.6,998.0,13.2,0.0,2.5
2016,9,2,10,17.0,27.0,2.0,28.0,500.0,19.0,25.3,998.2,13.5,0.0,1.8
2016,9,2,11,19.0,19.0,2.0,17.0,400.0,40.0,27.1,998.3,13.4,0.0,1.2
2016,9,2,12,16.0,16.0,2.0,10.0,400.0,61.0,28.6,998.1,12.1,0.0,2.1
2016,9,2,13,8.0,20.0,2.0,9.0,300.0,76.0,28.3,998.1,12.6,0.0,2.9
2016,9,2,14,12.0,15.0,2.0,9.0,300.0,83.0,28.3,998.0,13.0,0.0,2.7
2016,9,2,15,11.0,11.0,2.0,10.0,400.0,86.0,28.1,998.0,13.6,0.0,1.5
2016,9,2,16,7.0,9.0,3.0,8.0,400.0,87.0,27.9,998.3,13.8,0.0,1.8
2016,9,2,17,14.0,39.0,2.0,11.0,400.0,75.0,27.2,998.7,14.2,0.0,1.8
2016,9,2,18,12.0,24.0,2.0,11.0,400.0,55.0,26.9,999.3,14.6,0.0,1.9
2016,9,2,19,3.0,21.0,2.0,17.0,300.0,30.0,24.9,999.9,15.2,0.0,2.5
2016,9,2,20,5.0,35.0,2.0,28.0,400.0,9.0,23.6,1000.7,15.9,0.0,1.8
2016,9,2,21,8.0,21.0,2.0,31.0,400.0,5.0,22.7,1001.2,16.5,0.0,1.9
2016,9,2,22,11.0,32.0,2.0,34.0,400.0,2.0,22.2,1001.5,16.5,0.0,1.1
2016,9,2,23,12.0,27.0,2.0,32.0,500.0,2.0,21.3,1001.8,16.7,0.0,0.3
