month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
12,24,0,202.0,243.0,94.0,129.0,36.0,1.0,-6.5,10.296,-10.4,0.0,0.9
12,24,1,196.0,226.0,94.0,126.0,38.0,1.0,-3.9,10.297,-10.3,0.0,1.5
12,24,2,188.0,252.0,62.0,124.0,46.0,1.0,-4.0,10.298,-10.4,0.0,0.9
12,24,3,212.0,291.0,101.0,138.0,65.0,4.0,-5.0,10.293,-10.8,0.0,1.2
12,24,4,256.0,353.0,113.0,147.0,74.0,4.0,-5.1,10.294,-10.7,0.0,1.2
12,24,5,271.0,339.0,117.0,133.0,74.0,4.0,-4.8,10.295,-11.0,0.0,1.0
12,24,6,255.0,313.0,100.0,128.0,69.0,3.0,-4.9,10.3,-10.9,0.0,1.2
12,24,7,245.0,281.0,90.0,119.0,62.0,2.0,-5.2,10.300999999999998,-10.8,0.0,1.4
12,24,8,216.0,252.0,80.0,108.0,57.0,1.0,-3.9,10.305,-10.7,0.0,1.5
12,24,9,182.0,215.0,81.0,95.0,51.0,1.0,-2.5,10.305,-10.8,0.0,1.1
12,24,10,149.0,184.0,97.0,87.0,45.0,1.0,-1.3,10.302999999999999,-10.4,0.0,1.6
12,24,11,129.0,162.0,118.0,82.0,39.0,1.0,-0.5,10.290999999999999,-10.4,0.0,1.2
12,24,12,130.0,171.0,111.0,83.0,35.0,1.0,0.6,10.275,-9.4,0.0,0.8
12,24,13,150.0,184.0,114.0,91.0,34.0,1.0,0.8,10.264000000000001,-9.3,0.0,1.4
12,24,14,195.0,240.0,136.0,113.0,42.0,1.0,1.1,10.255999999999998,-8.7,0.0,1.9
12,24,15,232.0,286.0,140.0,130.0,50.0,1.0,0.8,10.255999999999998,-8.2,0.0,1.0
12,24,16,262.0,319.0,146.0,148.0,56.0,1.0,-0.3,10.253,-8.0,0.0,1.2
12,24,17,277.0,343.0,138.0,158.0,58.0,1.0,-1.0,10.255,-7.8,0.0,1.3
12,24,18,273.0,332.0,131.0,153.0,56.0,1.0,-1.7,10.257,-7.8,0.0,0.8
12,24,19,266.0,316.0,128.0,143.0,56.0,1.0,-1.2,10.255,-7.4,0.0,1.2
12,24,20,261.0,307.0,139.0,147.0,56.0,1.0,-1.8,10.253,-7.7,0.0,1.5
12,24,21,255.0,308.0,175.0,141.0,55.0,1.0,-2.2,10.251,-8.3,0.0,1.8
12,24,22,239.0,276.0,173.0,130.0,52.0,1.0,-3.1,10.251,-8.8,0.0,1.3
12,24,23,228.0,273.0,185.0,127.0,52.0,1.0,-4.3,10.245999999999999,-9.3,0.0,0.6
