year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2014,6,4,0,51.0,51.0,10.0,72.0,800.0,72.0,22.3,1002.1,15.9,0.0,1.5
2014,6,4,1,50.0,50.0,13.0,69.0,800.0,60.0,20.8,1002.3,15.8,0.0,0.0
2014,6,4,2,54.0,54.0,15.0,108.0,800.0,13.0,20.0,1002.0,16.4,0.0,0.0
2014,6,4,3,53.0,53.0,13.0,91.0,900.0,18.0,20.4,1001.7,16.6,0.0,0.6
2014,6,4,4,61.0,61.0,9.0,123.0,900.0,2.0,20.4,1001.8,16.4,0.0,0.0
2014,6,4,5,70.0,70.0,5.0,127.0,800.0,2.0,20.9,1001.8,17.1,0.0,0.8
2014,6,4,6,74.0,74.0,5.0,119.0,800.0,2.0,21.9,1002.1,17.9,0.0,0.0
2014,6,4,7,83.0,83.0,7.0,106.0,900.0,13.0,23.7,1001.8,17.0,0.0,0.7
2014,6,4,8,90.0,90.0,11.0,83.0,900.0,36.0,26.1,1001.7,17.2,0.0,0.5
2014,6,4,9,96.0,96.0,16.0,100.0,1100.0,33.0,27.6,1001.3,15.9,0.0,1.0
2014,6,4,10,84.0,84.0,20.0,85.0,1000.0,68.0,27.8,1000.8,15.1,0.0,2.0
2014,6,4,11,61.0,61.0,13.0,61.0,700.0,109.0,28.0,1000.1,16.3,0.0,1.7
2014,6,4,12,43.0,43.0,9.0,33.0,500.0,139.0,29.7,999.6,15.4,0.0,1.4
2014,6,4,13,42.0,42.0,8.0,26.0,500.0,157.0,30.1,998.8,15.4,0.0,2.6
2014,6,4,14,45.0,45.0,9.0,25.0,500.0,186.0,28.7,998.7,14.9,0.0,1.8
2014,6,4,15,53.0,53.0,9.0,31.0,700.0,204.0,27.8,998.9,15.8,0.0,2.1
2014,6,4,16,52.0,52.0,7.0,41.0,700.0,184.0,27.7,998.6,15.0,0.0,1.9
2014,6,4,17,46.0,46.0,8.0,51.0,600.0,152.0,26.9,998.6,17.1,0.0,2.7
2014,6,4,18,49.0,49.0,8.0,53.0,600.0,141.0,26.6,998.6,16.5,0.0,1.6
2014,6,4,19,50.0,50.0,6.0,45.0,500.0,145.0,26.1,998.9,16.9,0.0,0.9
2014,6,4,20,48.0,48.0,6.0,47.0,500.0,125.0,24.0,999.2,17.7,0.0,0.0
2014,6,4,21,46.0,46.0,5.0,46.0,500.0,115.0,23.4,999.4,17.2,0.0,0.0
2014,6,4,22,53.0,53.0,6.0,96.0,600.0,52.0,23.2,999.6,19.4,0.0,0.0
2014,6,4,23,48.0,48.0,7.0,78.0,500.0,68.0,22.7,999.7,18.9,0.0,0.2
