month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
9,27,0,117.0,235.0,31.0,120.0,22.0,1.0,12.9,10.08,9.9,0.0,1.0
9,27,1,114.0,199.0,31.0,110.0,22.0,1.0,12.2,10.077,10.3,0.0,0.6
9,27,2,104.0,158.0,30.0,103.0,20.0,1.0,11.6,10.072000000000001,10.2,0.0,0.5
9,27,3,85.0,136.0,24.0,92.0,15.0,1.0,10.5,10.071,9.7,0.0,0.1
9,27,4,61.0,88.0,17.0,81.0,10.0,1.0,10.0,10.071,9.4,0.0,0.5
9,27,5,65.0,119.0,18.0,72.0,10.0,1.0,10.0,10.075,9.7,0.0,0.7
9,27,6,73.0,99.0,16.0,71.0,13.0,1.0,10.2,10.076,9.9,0.0,0.8
9,27,7,76.0,116.0,18.0,67.0,15.0,1.0,13.3,10.08,11.0,0.0,1.2
9,27,8,80.0,131.0,20.0,62.0,16.0,1.0,16.4,10.077,10.7,0.0,1.9
9,27,9,100.0,165.0,24.0,69.0,17.0,1.0,18.4,10.075,11.0,0.0,1.0
9,27,10,125.0,192.0,30.0,83.0,16.0,6.0,20.5,10.068999999999999,11.1,0.0,1.3
9,27,11,149.0,234.0,28.0,117.0,16.0,17.0,21.6,10.061,11.3,0.0,1.0
9,27,12,169.0,250.0,29.0,146.0,19.0,19.0,23.1,10.05,11.8,0.0,1.7
9,27,13,168.0,194.0,29.0,159.0,18.0,42.0,24.6,10.043,12.2,0.0,0.9
9,27,14,183.0,242.0,31.0,172.0,21.0,60.0,24.3,10.04,11.9,0.0,1.7
9,27,15,217.0,222.0,39.0,120.0,15.0,153.0,23.7,10.039,11.4,0.0,1.7
9,27,16,223.0,266.0,51.0,64.0,13.0,214.0,22.7,10.039,11.7,0.0,1.5
9,27,17,240.0,268.0,50.0,70.0,14.0,198.0,20.0,10.039,13.0,0.0,0.2
9,27,18,238.0,281.0,52.0,83.0,14.0,169.0,17.2,10.043,13.5,0.0,0.0
9,27,19,238.0,281.0,52.0,83.0,14.0,169.0,16.0,10.044,13.7,0.0,0.0
9,27,20,253.0,314.0,47.0,149.0,23.0,2.0,15.5,10.05,14.4,0.0,0.1
9,27,21,278.0,310.0,41.0,174.0,22.0,32.0,14.8,10.051,14.0,0.0,0.8
9,27,22,263.0,280.0,56.0,98.0,17.0,84.0,14.4,10.049,13.6,0.0,0.0
9,27,23,263.0,280.0,56.0,98.0,17.0,84.0,14.2,10.05,12.8,0.0,1.5
