year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2014,3,5,0,12.0,12.0,7.0,34.0,500.0,38.0,-2.3,1024.3,-14.4,0.0,0.7
2014,3,5,1,8.0,9.0,8.0,32.0,400.0,41.0,-3.8,1024.6,-12.7,0.0,0.8
2014,3,5,2,4.0,7.0,5.0,28.0,400.0,44.0,-4.4,1024.7,-13.3,0.0,1.1
2014,3,5,3,3.0,5.0,6.0,33.0,400.0,38.0,-1.7,1024.5,-17.9,0.0,1.6
2014,3,5,4,3.0,7.0,11.0,57.0,500.0,12.0,-1.4,1024.0,-17.2,0.0,1.7
2014,3,5,5,3.0,7.0,13.0,63.0,600.0,7.0,-4.0,1024.4,-16.9,0.0,0.7
2014,3,5,6,12.0,14.0,13.0,62.0,600.0,7.0,-5.4,1024.5,-12.6,0.0,0.6
2014,3,5,7,16.0,37.0,14.0,73.0,700.0,2.0,-2.3,1024.9,-14.7,0.0,1.4
2014,3,5,8,17.0,46.0,21.0,76.0,900.0,2.0,2.2,1024.8,-18.5,0.0,1.0
2014,3,5,9,4.0,12.0,28.0,59.0,800.0,16.0,4.5,1024.3,-17.8,0.0,2.2
2014,3,5,10,21.0,32.0,24.0,69.0,1100.0,12.0,4.6,1023.9,-18.4,0.0,4.0
2014,3,5,11,21.0,22.0,22.0,60.0,900.0,22.0,5.7,1022.6,-17.5,0.0,3.5
2014,3,5,12,28.0,49.0,20.0,48.0,800.0,39.0,7.1,1021.5,-17.1,0.0,3.9
2014,3,5,13,23.0,37.0,15.0,28.0,600.0,59.0,7.5,1020.1,-16.8,0.0,5.6
2014,3,5,14,27.0,48.0,22.0,28.0,500.0,61.0,8.3,1019.4,-16.9,0.0,3.6
2014,3,5,15,27.0,53.0,13.0,23.0,500.0,67.0,8.1,1018.8,-16.3,0.0,3.9
2014,3,5,16,25.0,47.0,11.0,25.0,500.0,71.0,7.3,1018.6,-15.5,0.0,4.5
2014,3,5,17,31.0,61.0,12.0,32.0,600.0,65.0,6.2,1019.2,-15.8,0.0,4.3
2014,3,5,18,38.0,75.0,21.0,40.0,600.0,55.0,4.9,1020.0,-14.0,0.0,2.7
2014,3,5,19,40.0,85.0,20.0,49.0,700.0,44.0,4.1,1020.7,-12.8,0.0,0.0
2014,3,5,20,46.0,77.0,20.0,55.0,800.0,36.0,1.7,1021.6,-10.2,0.0,0.8
2014,3,5,21,42.0,72.0,18.0,59.0,800.0,27.0,3.2,1022.4,-18.3,0.0,2.0
2014,3,5,22,30.0,20.0,10.0,40.0,600.0,39.0,3.2,1023.1,-20.3,0.0,2.9
2014,3,5,23,12.0,20.0,5.0,22.0,400.0,54.0,1.8,1023.4,-18.3,0.0,0.8
