month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2,9,0,3.0,6.0,6.0,9.0,4.0,61.0,-7.6,10.31,-19.5,0.0,2.9
2,9,1,8.0,6.0,10.0,14.0,4.0,53.0,-8.0,10.311,-19.6,0.0,4.0
2,9,2,10.0,8.0,14.0,15.0,4.0,51.0,-8.5,10.311,-19.4,0.0,1.4
2,9,3,8.0,6.0,13.0,10.0,4.0,57.0,-8.5,10.314,-20.0,0.0,2.3
2,9,4,5.0,6.0,11.0,9.0,4.0,57.0,-9.0,10.315,-19.9,0.0,1.6
2,9,5,8.0,6.0,15.0,12.0,4.0,52.0,-8.9,10.317,-19.5,0.0,2.7
2,9,6,9.0,6.0,12.0,11.0,4.0,53.0,-9.3,10.318,-19.3,0.0,2.1
2,9,7,7.0,6.0,16.0,16.0,4.0,49.0,-8.9,10.32,-19.5,0.0,2.2
2,9,8,7.0,11.0,24.0,19.0,5.0,46.0,-7.4,10.322000000000001,-19.9,0.0,3.5
2,9,9,10.0,13.0,28.0,20.0,5.0,46.0,-5.8,10.325,-19.9,0.0,3.4
2,9,10,10.0,11.0,23.0,13.0,5.0,56.0,-4.1,10.321,-20.0,0.0,3.2
2,9,11,14.0,7.0,24.0,11.0,5.0,58.0,-3.3,10.311,-20.1,0.0,3.9
2,9,12,5.0,6.0,17.0,10.0,4.0,62.0,-2.5,10.297,-19.4,0.0,3.4
2,9,13,9.0,6.0,12.0,9.0,4.0,64.0,-1.6,10.288,-19.1,0.0,3.1
2,9,14,10.0,8.0,10.0,9.0,4.0,66.0,-1.0,10.283,-19.1,0.0,2.1
2,9,15,3.0,7.0,12.0,10.0,4.0,67.0,-1.0,10.282,-18.6,0.0,2.7
2,9,16,9.0,7.0,15.0,12.0,4.0,66.0,-1.3,10.282,-18.9,0.0,3.2
2,9,17,5.0,6.0,8.0,13.0,4.0,65.0,-3.4,10.287,-17.0,0.0,1.1
2,9,18,9.0,12.0,9.0,16.0,4.0,61.0,-3.7,10.295,-18.4,0.0,1.9
2,9,19,15.0,16.0,13.0,27.0,6.0,48.0,-4.4,10.298,-17.3,0.0,1.2
2,9,20,12.0,16.0,16.0,26.0,6.0,47.0,-4.4,10.304,-17.6,0.0,1.8
2,9,21,8.0,18.0,21.0,26.0,6.0,45.0,-4.8,10.308,-18.0,0.0,2.0
2,9,22,14.0,25.0,35.0,33.0,6.0,36.0,-5.3,10.312999999999999,-17.7,0.0,1.7
2,9,23,17.0,17.0,27.0,32.0,6.0,37.0,-5.9,10.315,-18.6,0.0,2.4
