year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2014,11,23,0,96.0,165.0,23.0,103.0,1900.0,2.0,3.8,1028.0,-5.7,0.0,1.2
2014,11,23,1,85.0,142.0,19.0,100.0,1900.0,2.0,4.0,1030.0,-5.0,0.0,1.3
2014,11,23,2,129.0,213.0,20.0,88.0,2900.0,2.0,4.1,1026.0,-2.5,0.0,1.6
2014,11,23,3,120.0,183.0,12.0,75.0,2000.0,2.0,4.1,1030.0,-1.3,0.0,1.8
2014,11,23,4,111.0,159.0,14.0,83.0,2000.0,2.0,4.1,1029.0,-0.3,0.0,1.8
2014,11,23,5,106.0,160.0,13.0,83.0,2200.0,2.0,3.1,1026.0,-0.2,0.0,1.2
2014,11,23,6,101.0,145.0,12.0,86.0,2100.0,2.0,2.2,1026.0,-0.1,0.0,0.6
2014,11,23,7,109.0,164.0,14.0,93.0,2500.0,2.0,3.5,1028.0,1.4,0.0,1.1
2014,11,23,8,106.0,166.0,29.0,101.0,2700.0,2.0,4.2,1028.0,0.9,0.0,1.1
2014,11,23,9,96.0,154.0,34.0,96.0,2200.0,2.0,5.3,1028.0,1.2,0.0,1.3
2014,11,23,10,94.0,149.0,36.0,97.0,2000.0,2.0,5.9,1031.0,2.0,0.0,0.9
2014,11,23,11,91.0,145.0,33.0,93.0,1900.0,2.0,6.4,1029.0,2.8,0.0,0.0
2014,11,23,12,91.0,118.0,34.0,91.0,1600.0,2.0,8.6,1021.1,3.6,0.0,0.8
2014,11,23,13,103.0,131.0,35.0,97.0,1600.0,2.0,9.9,1020.7,3.8,0.0,1.0
2014,11,23,14,107.0,147.0,34.0,106.0,1700.0,2.0,10.5,1020.0,3.1,0.0,1.0
2014,11,23,15,115.0,173.0,35.0,118.0,2100.0,2.0,9.9,1019.8,3.2,0.0,1.3
2014,11,23,16,137.0,202.0,34.0,137.0,2500.0,2.0,5.7,1019.4,-0.4,0.0,1.0
2014,11,23,17,150.0,280.0,27.0,140.0,3000.0,2.0,4.0,1019.8,-0.6,0.0,1.4
2014,11,23,18,151.0,269.0,20.0,148.0,3100.0,2.0,3.9,1020.5,1.1,0.0,0.9
2014,11,23,19,156.0,238.0,17.0,146.0,3100.0,2.0,3.5,1021.3,2.2,0.0,0.5
2014,11,23,20,170.0,238.0,16.0,142.0,3000.0,2.0,1.9,1022.1,0.9,0.0,1.7
2014,11,23,21,158.0,207.0,13.0,129.0,2600.0,2.0,1.0,1022.5,-0.2,0.0,0.9
2014,11,23,22,156.0,195.0,11.0,123.0,2700.0,2.0,1.4,1022.8,0.5,0.0,0.8
2014,11,23,23,161.0,196.0,9.0,119.0,3200.0,2.0,0.7,1023.1,-0.2,0.0,1.0
