year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2015,1,2,0,109.0,134.0,49.0,100.0,2600.0,2.0,-7.0,1020.0,-18.1,0.0,1.5
2015,1,2,1,111.0,139.0,60.0,102.0,2700.0,2.0,-5.0,1019.0,-18.5,0.0,0.6
2015,1,2,2,101.0,123.0,51.0,93.0,2400.0,2.0,-7.0,1023.0,-16.7,0.0,0.0
2015,1,2,3,72.0,102.0,32.0,88.0,1700.0,2.0,-8.0,1026.0,-16.4,0.0,0.6
2015,1,2,4,48.0,82.0,26.0,77.0,1300.0,2.0,-1.0,1022.0,-18.1,0.0,1.6
2015,1,2,5,25.0,48.0,18.0,54.0,900.0,10.0,-5.0,1025.0,-18.8,0.0,0.8
2015,1,2,6,18.0,33.0,20.0,47.0,800.0,13.0,-2.0,1022.0,-18.6,0.0,2.2
2015,1,2,7,13.0,23.0,16.0,45.0,700.0,15.0,-5.0,1026.0,-19.2,0.0,0.6
2015,1,2,8,14.0,22.0,14.0,62.0,700.0,2.0,-5.0,1023.0,-18.8,0.0,0.9
2015,1,2,9,13.0,22.0,16.0,59.0,700.0,8.0,-2.0,1029.0,-17.7,0.0,1.9
2015,1,2,10,23.0,29.0,20.0,52.0,800.0,17.0,1.0,1024.0,-17.9,0.0,2.5
2015,1,2,11,34.0,51.0,26.0,52.0,1000.0,21.0,2.0,1025.0,-18.1,0.0,2.1
2015,1,2,12,24.0,32.0,25.0,35.0,800.0,35.0,3.0,1024.0,-18.4,0.0,0.8
2015,1,2,13,20.0,24.0,23.0,29.0,600.0,41.0,4.0,1025.0,-18.9,0.0,0.9
2015,1,2,14,17.0,24.0,23.0,35.0,700.0,38.0,4.0,1023.0,-19.6,0.0,0.8
2015,1,2,15,22.0,30.0,22.0,42.0,700.0,36.0,4.0,1024.0,-19.6,0.0,3.6
2015,1,2,16,38.0,69.0,27.0,74.0,1100.0,15.0,3.0,1020.0,-19.1,0.0,3.8
2015,1,2,17,81.0,142.0,47.0,88.0,1500.0,12.0,2.0,1024.0,-18.1,0.0,2.8
2015,1,2,18,104.0,172.0,53.0,92.0,1600.0,8.0,2.0,1020.0,-17.5,0.0,4.1
2015,1,2,19,90.0,134.0,40.0,79.0,1400.0,13.0,1.0,1023.0,-17.9,0.0,3.6
2015,1,2,20,87.0,117.0,43.0,75.0,1500.0,16.0,0.0,1020.0,-17.3,0.0,2.3
2015,1,2,21,101.0,135.0,54.0,86.0,1800.0,10.0,-1.0,1018.0,-16.8,0.0,1.6
2015,1,2,22,118.0,147.0,58.0,100.0,2000.0,2.0,-5.0,1021.0,-17.2,0.0,0.7
2015,1,2,23,137.0,179.0,63.0,101.0,2100.0,2.0,-6.0,1018.0,-14.3,0.0,0.7
