year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2015,4,14,0,62.0,112.0,3.0,100.0,700.0,21.0,11.1,1010.6,2.9,0.0,2.0
2015,4,14,1,66.0,118.0,3.0,117.0,800.0,3.0,8.6,1010.0,3.4,0.0,0.4
2015,4,14,2,71.0,137.0,3.0,115.0,800.0,2.0,7.0,1009.3,3.8,0.0,0.0
2015,4,14,3,67.0,134.0,2.0,104.0,800.0,2.0,6.3,1008.6,4.0,0.0,0.3
2015,4,14,4,69.0,91.0,2.0,101.0,1000.0,2.0,5.5,1007.9,3.7,0.0,0.3
2015,4,14,5,77.0,127.0,3.0,105.0,1100.0,2.0,5.2,1007.4,3.5,0.0,0.7
2015,4,14,6,85.0,112.0,3.0,101.0,1000.0,3.0,4.5,1007.6,3.2,0.0,0.5
2015,4,14,7,81.0,96.0,3.0,94.0,1000.0,7.0,8.3,1007.7,2.3,0.0,0.9
2015,4,14,8,56.0,59.0,5.0,78.0,800.0,25.0,11.2,1007.4,1.4,0.0,1.1
2015,4,14,9,54.0,74.0,6.0,74.0,800.0,34.0,13.8,1006.8,0.1,0.0,1.4
2015,4,14,10,59.0,59.0,9.0,75.0,900.0,42.0,17.3,1006.2,0.9,0.0,1.0
2015,4,14,11,53.0,53.0,11.0,63.0,800.0,60.0,20.1,1005.2,-3.6,0.0,1.5
2015,4,14,12,46.0,46.0,11.0,64.0,800.0,71.0,22.3,1003.9,-4.0,0.0,2.4
2015,4,14,13,53.0,61.0,8.0,66.0,800.0,82.0,24.0,1002.8,-3.4,0.0,2.4
2015,4,14,14,53.0,108.0,7.0,71.0,700.0,91.0,24.8,1001.3,-3.6,0.0,2.8
2015,4,14,15,46.0,63.0,5.0,45.0,600.0,126.0,25.3,1000.0,-2.3,0.0,3.3
2015,4,14,16,50.0,98.0,7.0,39.0,500.0,138.0,25.5,999.2,-0.6,0.0,4.1
2015,4,14,17,50.0,118.0,7.0,37.0,500.0,141.0,24.9,998.9,1.1,0.0,4.8
2015,4,14,18,40.0,84.0,6.0,41.0,500.0,117.0,23.7,998.5,0.1,0.0,4.8
2015,4,14,19,54.0,117.0,7.0,50.0,600.0,115.0,22.4,998.7,0.2,0.0,2.9
2015,4,14,20,47.0,115.0,6.0,60.0,600.0,81.0,21.3,998.9,-0.7,0.0,3.0
2015,4,14,21,46.0,116.0,7.0,56.0,600.0,79.0,21.2,999.0,0.4,0.0,4.0
2015,4,14,22,48.0,136.0,7.0,70.0,600.0,60.0,20.3,998.8,0.1,0.0,2.2
2015,4,14,23,54.0,148.0,9.0,86.0,700.0,40.0,18.5,998.3,1.0,0.0,1.8
