year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2015,4,26,0,91.0,205.0,26.0,51.0,1100.0,130.0,24.0,1006.7,11.3,0.0,3.5
2015,4,26,1,88.0,196.0,21.0,46.0,900.0,113.0,22.9,1006.4,11.9,0.0,2.6
2015,4,26,2,93.0,189.0,23.0,54.0,1000.0,94.0,20.9,1006.1,12.1,0.0,1.9
2015,4,26,3,99.0,214.0,21.0,49.0,1000.0,83.0,20.4,1006.4,12.4,0.0,1.4
2015,4,26,4,109.0,254.0,14.0,96.0,1000.0,26.0,16.9,1006.3,12.2,0.0,0.2
2015,4,26,5,104.0,141.0,11.0,138.0,1200.0,2.0,15.4,1006.5,12.2,0.0,1.4
2015,4,26,6,101.0,212.0,10.0,134.0,1500.0,2.0,14.7,1007.1,11.7,0.0,0.1
2015,4,26,7,108.0,201.0,13.0,122.0,1400.0,10.0,17.7,1007.7,11.0,0.0,0.7
2015,4,26,8,111.0,232.0,18.0,110.0,1300.0,26.0,20.3,1008.0,11.8,0.0,0.8
2015,4,26,9,124.0,253.0,18.0,124.0,1600.0,34.0,22.7,1007.9,12.0,0.0,0.8
2015,4,26,10,135.0,266.0,22.0,131.0,1700.0,59.0,24.9,1007.7,13.4,0.0,1.7
2015,4,26,11,134.0,230.0,20.0,126.0,1500.0,96.0,27.0,1007.1,12.2,0.0,1.9
2015,4,26,12,144.0,232.0,23.0,94.0,1400.0,151.0,28.3,1006.2,11.8,0.0,2.5
2015,4,26,13,144.0,196.0,30.0,53.0,1200.0,222.0,29.0,1005.3,12.0,0.0,3.3
2015,4,26,14,120.0,251.0,26.0,37.0,1100.0,246.0,30.1,1004.4,12.1,0.0,3.2
2015,4,26,15,108.0,180.0,23.0,36.0,1100.0,255.0,31.0,1003.1,8.7,0.0,3.1
2015,4,26,16,86.0,179.0,23.0,37.0,1000.0,245.0,30.5,1002.4,8.2,0.0,4.6
2015,4,26,17,82.0,197.0,36.0,34.0,1100.0,238.0,30.1,1002.0,9.6,0.0,4.0
2015,4,26,18,83.0,210.0,43.0,32.0,1100.0,242.0,29.1,1002.1,9.2,0.0,4.2
2015,4,26,19,74.0,231.0,25.0,31.0,900.0,223.0,28.2,1002.5,11.3,0.0,5.4
2015,4,26,20,69.0,239.0,17.0,32.0,800.0,191.0,27.2,1003.1,11.2,0.0,3.7
2015,4,26,21,58.0,220.0,11.0,35.0,700.0,148.0,26.0,1003.6,9.3,0.0,4.4
2015,4,26,22,50.0,173.0,13.0,36.0,600.0,126.0,24.9,1003.8,9.6,0.0,4.5
2015,4,26,23,46.0,163.0,16.0,36.0,700.0,112.0,24.1,1003.3,9.7,0.0,3.1
