year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2014,3,21,0,9.0,23.0,2.0,19.0,300.0,61.0,8.2,1018.0,-9.7,0.0,0.9
2014,3,21,1,8.0,22.0,2.0,23.0,300.0,57.0,6.3,1018.1,-3.4,0.0,1.4
2014,3,21,2,11.0,28.0,3.0,44.0,300.0,31.0,4.6,1017.6,-5.2,0.0,0.0
2014,3,21,3,15.0,32.0,5.0,55.0,400.0,18.0,4.2,1017.6,-2.9,0.0,1.2
2014,3,21,4,14.0,33.0,17.0,61.0,500.0,9.0,2.8,1017.3,-4.7,0.0,0.5
2014,3,21,5,30.0,110.0,23.0,80.0,600.0,2.0,1.8,1017.6,-4.7,0.0,0.2
2014,3,21,6,22.0,86.0,21.0,78.0,800.0,2.0,1.9,1018.1,-5.1,0.0,0.5
2014,3,21,7,23.0,100.0,24.0,80.0,900.0,2.0,9.6,1018.1,-4.4,0.0,1.2
2014,3,21,8,49.0,210.0,38.0,82.0,1500.0,2.0,15.1,1018.1,-7.7,0.0,1.0
2014,3,21,9,29.0,69.0,31.0,62.0,900.0,14.0,16.7,1017.4,-7.8,0.0,1.3
2014,3,21,10,25.0,55.0,24.0,58.0,900.0,19.0,17.9,1016.2,-6.1,0.0,1.4
2014,3,21,11,26.0,50.0,18.0,62.0,800.0,25.0,19.6,1015.2,-7.8,0.0,1.1
2014,3,21,12,21.0,41.0,9.0,57.0,700.0,42.0,20.4,1013.9,-5.5,0.0,2.5
2014,3,21,13,27.0,52.0,7.0,38.0,500.0,72.0,20.3,1012.5,-5.6,0.0,2.8
2014,3,21,14,22.0,50.0,4.0,22.0,400.0,88.0,21.0,1011.7,-5.0,0.0,3.4
2014,3,21,15,24.0,59.0,4.0,23.0,400.0,100.0,20.7,1010.8,-7.8,0.0,4.4
2014,3,21,16,24.0,87.0,4.0,29.0,400.0,90.0,20.4,1010.3,-7.1,0.0,4.0
2014,3,21,17,24.0,84.0,4.0,35.0,400.0,80.0,19.2,1010.3,-5.7,0.0,2.7
2014,3,21,18,29.0,101.0,6.0,44.0,400.0,76.0,18.0,1010.4,-5.3,0.0,2.8
2014,3,21,19,38.0,113.0,8.0,57.0,500.0,62.0,17.6,1010.5,-4.4,0.0,3.8
2014,3,21,20,47.0,126.0,9.0,74.0,600.0,43.0,15.5,1010.3,-5.0,0.0,2.2
2014,3,21,21,48.0,125.0,13.0,62.0,600.0,51.0,15.7,1010.0,-4.3,0.0,2.4
2014,3,21,22,50.0,136.0,16.0,56.0,600.0,48.0,11.0,1010.0,-3.2,0.0,0.8
2014,3,21,23,55.0,135.0,15.0,64.0,600.0,31.0,9.7,1009.9,3.0,0.0,0.9
