year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2015,7,5,0,70.0,74.0,3.0,107.0,800.0,8.0,18.2,1006.3,17.4,0.0,1.3
2015,7,5,1,59.0,59.0,3.0,83.0,700.0,24.0,18.3,1006.6,16.6,0.0,1.1
2015,7,5,2,52.0,61.0,3.0,66.0,600.0,34.0,17.9,1006.5,16.4,0.0,0.9
2015,7,5,3,61.0,75.0,2.0,76.0,600.0,16.0,18.0,1006.3,16.2,0.0,0.2
2015,7,5,4,62.0,62.0,2.0,82.0,700.0,6.0,17.5,1006.2,15.5,0.0,0.8
2015,7,5,5,56.0,56.0,2.0,65.0,600.0,18.0,17.7,1006.5,15.1,0.0,0.9
2015,7,5,6,50.0,50.0,2.0,43.0,500.0,42.0,18.1,1006.6,15.0,0.0,1.7
2015,7,5,7,50.0,65.0,3.0,50.0,600.0,38.0,19.4,1007.0,14.9,0.0,1.3
2015,7,5,8,58.0,66.0,4.0,46.0,700.0,47.0,21.1,1007.0,15.2,0.0,1.7
2015,7,5,9,66.0,80.0,9.0,38.0,900.0,72.0,22.8,1006.8,15.1,0.0,1.5
2015,7,5,10,94.0,94.0,38.0,45.0,2400.0,103.0,24.4,1006.6,14.2,0.0,2.0
2015,7,5,11,81.0,81.0,39.0,34.0,1800.0,140.0,25.7,1006.4,13.9,0.0,1.4
2015,7,5,12,74.0,74.0,33.0,29.0,1500.0,170.0,26.6,1006.0,12.6,0.0,1.2
2015,7,5,13,74.0,74.0,33.0,30.0,1500.0,202.0,27.7,1005.4,13.2,0.0,1.7
2015,7,5,14,68.0,68.0,28.0,26.0,1400.0,244.0,28.3,1004.9,12.2,0.0,2.7
2015,7,5,15,75.0,80.0,26.0,30.0,1400.0,266.0,28.8,1004.4,13.9,0.0,2.2
2015,7,5,16,73.0,100.0,18.0,28.0,1200.0,298.0,29.1,1003.9,13.7,0.0,2.1
2015,7,5,17,72.0,87.0,13.0,30.0,1100.0,300.0,29.1,1003.5,13.3,0.0,2.4
2015,7,5,18,66.0,78.0,12.0,29.0,1000.0,280.0,28.6,1003.4,14.1,0.0,2.3
2015,7,5,19,66.0,96.0,15.0,37.0,1400.0,259.0,27.8,1004.0,14.1,0.0,1.7
2015,7,5,20,74.0,90.0,20.0,36.0,1500.0,241.0,26.8,1004.7,16.4,0.0,2.5
2015,7,5,21,64.0,146.0,10.0,34.0,800.0,194.0,25.6,1005.4,17.5,0.0,2.0
2015,7,5,22,59.0,90.0,8.0,37.0,600.0,148.0,25.0,1006.2,17.0,0.0,1.7
2015,7,5,23,55.0,72.0,8.0,37.0,600.0,130.0,23.9,1006.8,16.9,0.0,1.7
