month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2,10,0,13.0,6.0,11.0,14.0,4.0,57.0,-6.6,10.315999999999999,-18.6,0.0,2.0
2,10,1,5.0,6.0,10.0,11.0,4.0,59.0,-7.1,10.318,-18.4,0.0,1.8
2,10,2,8.0,7.0,14.0,12.0,4.0,57.0,-7.5,10.312000000000001,-18.8,0.0,1.9
2,10,3,8.0,6.0,18.0,15.0,5.0,53.0,-8.7,10.311,-17.8,0.0,0.7
2,10,4,11.0,9.0,31.0,19.0,6.0,46.0,-10.3,10.309000000000001,-17.8,0.0,1.9
2,10,5,12.0,10.0,32.0,30.0,7.0,34.0,-11.4,10.312000000000001,-16.7,0.0,0.9
2,10,6,8.0,6.0,13.0,19.0,5.0,46.0,-12.2,10.312999999999999,-16.7,0.0,0.6
2,10,7,8.0,6.0,6.0,27.0,5.0,37.0,-12.2,10.317,-15.3,0.0,1.3
2,10,8,12.0,15.0,15.0,40.0,6.0,25.0,-6.6,10.321,-18.6,0.0,1.6
2,10,9,8.0,15.0,18.0,36.0,6.0,31.0,-4.7,10.32,-18.9,0.0,1.6
2,10,10,11.0,14.0,21.0,26.0,6.0,44.0,-3.5,10.312999999999999,-17.9,0.0,1.0
2,10,11,16.0,16.0,26.0,27.0,6.0,44.0,-2.5,10.295,-18.1,0.0,0.8
2,10,12,15.0,14.0,25.0,24.0,6.0,49.0,-2.1,10.283,-17.0,0.0,2.4
2,10,13,15.0,21.0,22.0,26.0,6.0,51.0,-1.7,10.273,-17.0,0.0,1.5
2,10,14,20.0,10.0,11.0,32.0,7.0,49.0,-1.2,10.262,-15.8,0.0,3.9
2,10,15,24.0,17.0,13.0,39.0,7.0,48.0,-1.8,10.258,-16.4,0.0,4.1
2,10,16,28.0,26.0,16.0,34.0,6.0,55.0,-2.8,10.257,-15.5,0.0,2.5
2,10,17,25.0,20.0,13.0,31.0,6.0,58.0,-3.7,10.259,-15.1,0.0,2.2
2,10,18,23.0,26.0,11.0,32.0,6.0,57.0,-4.2,10.258,-14.9,0.0,2.5
2,10,19,31.0,34.0,19.0,49.0,8.0,41.0,-5.1,10.261,-13.0,0.0,1.6
2,10,20,37.0,42.0,24.0,59.0,9.0,28.0,-7.5,10.259,-13.5,0.0,1.0
2,10,21,42.0,44.0,24.0,58.0,10.0,26.0,-8.4,10.259,-12.4,0.0,0.9
2,10,22,53.0,55.0,27.0,64.0,11.0,18.0,-9.2,10.255999999999998,-12.8,0.0,0.7
2,10,23,56.0,54.0,28.0,66.0,11.0,18.0,-10.0,10.253,-12.8,0.0,0.0
