month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
1,13,0,53.0,101.0,55.0,76.0,12.0,2.0,-5.2,10.282,-17.3,0.0,1.1
1,13,1,58.0,191.0,64.0,81.0,16.0,1.0,-5.4,10.280999999999999,-17.8,0.0,0.9
1,13,2,99.0,134.0,92.0,85.0,30.0,1.0,-6.5,10.276,-16.2,0.0,1.0
1,13,3,81.0,101.0,88.0,78.0,25.0,1.0,-7.6,10.273,-16.0,0.0,0.1
1,13,4,72.0,97.0,85.0,75.0,23.0,1.0,-8.9,10.269,-15.5,0.0,0.1
1,13,5,73.0,84.0,81.0,74.0,19.0,1.0,-10.0,10.267999999999999,-14.8,0.0,0.5
1,13,6,35.0,31.0,66.0,55.0,10.0,1.0,-10.2,10.269,-14.1,0.0,0.6
1,13,7,35.0,52.0,63.0,63.0,11.0,1.0,-9.0,10.272,-14.4,0.0,1.4
1,13,8,45.0,58.0,74.0,65.0,13.0,1.0,-5.0,10.274000000000001,-15.1,0.0,1.2
1,13,9,55.0,75.0,73.0,62.0,14.0,1.0,-2.7,10.273,-16.8,0.0,1.6
1,13,10,59.0,79.0,71.0,55.0,15.0,7.0,-1.1,10.265,-16.5,0.0,1.1
1,13,11,73.0,102.0,68.0,63.0,18.0,9.0,0.1,10.252,-17.2,0.0,1.5
1,13,12,87.0,109.0,75.0,74.0,19.0,9.0,1.9,10.238999999999999,-17.1,0.0,1.2
1,13,13,79.0,89.0,68.0,72.0,17.0,13.0,3.5,10.234,-17.4,0.0,1.5
1,13,14,67.0,76.0,62.0,69.0,15.0,14.0,4.0,10.229,-17.0,0.0,1.1
1,13,15,50.0,53.0,53.0,60.0,13.0,17.0,3.2,10.229,-17.1,0.0,2.4
1,13,16,46.0,53.0,49.0,72.0,13.0,11.0,0.9,10.229,-15.6,0.0,1.6
1,13,17,71.0,114.0,59.0,100.0,19.0,1.0,-2.5,10.232000000000001,-15.2,0.0,1.0
1,13,18,113.0,159.0,68.0,109.0,19.0,1.0,-3.8,10.238999999999999,-15.2,0.0,0.0
1,13,19,99.0,152.0,59.0,104.0,19.0,1.0,-5.0,10.244000000000002,-11.4,0.0,0.6
1,13,20,107.0,146.0,60.0,106.0,23.0,1.0,-4.4,10.252,-14.0,0.0,0.8
1,13,21,150.0,192.0,101.0,121.0,33.0,1.0,-5.2,10.258,-14.5,0.0,1.0
1,13,22,153.0,189.0,102.0,126.0,33.0,1.0,-6.6,10.264000000000001,-13.9,0.0,0.6
1,13,23,142.0,181.0,123.0,116.0,33.0,1.0,-7.5,10.265999999999998,-13.1,0.0,0.9
