month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
3,10,0,62.0,98.0,36.0,78.0,19.0,2.0,1.3,10.221,-3.2,0.0,1.0
3,10,1,43.0,56.0,26.0,71.0,11.0,2.0,0.3,10.219,-3.1,0.0,1.8
3,10,2,23.0,31.0,17.0,51.0,8.0,2.0,0.3,10.216000000000001,-3.3,0.0,1.1
3,10,3,19.0,27.0,14.0,43.0,6.0,2.0,0.3,10.214,-3.6,0.0,1.6
3,10,4,19.0,32.0,19.0,45.0,8.0,2.0,0.4,10.214,-4.1,0.0,1.9
3,10,5,26.0,45.0,21.0,45.0,11.0,2.0,0.3,10.211,-4.5,0.0,1.5
3,10,6,50.0,57.0,33.0,69.0,15.0,2.0,0.3,10.211,-4.7,0.0,1.6
3,10,7,60.0,73.0,45.0,76.0,20.0,2.0,0.8,10.212,-4.4,0.0,1.9
3,10,8,58.0,79.0,59.0,75.0,22.0,2.0,1.8,10.211,-3.9,0.0,1.2
3,10,9,56.0,82.0,68.0,71.0,20.0,2.0,2.8,10.204,-3.8,0.0,1.4
3,10,10,73.0,101.0,72.0,69.0,20.0,5.0,3.8,10.195,-3.3,0.0,1.9
3,10,11,78.0,96.0,67.0,62.0,17.0,15.0,5.3,10.186,-3.0,0.0,1.9
3,10,12,86.0,94.0,63.0,57.0,15.0,25.0,6.3,10.17,-3.1,0.0,1.1
3,10,13,65.0,91.0,64.0,61.0,14.0,31.0,7.3,10.157,-3.6,0.0,2.1
3,10,14,96.0,105.0,65.0,69.0,15.0,36.0,8.8,10.149,-4.1,0.0,0.8
3,10,15,102.0,116.0,65.0,74.0,15.0,37.0,9.2,10.142000000000001,-4.8,0.0,1.2
3,10,16,110.0,118.0,68.0,77.0,15.0,39.0,8.8,10.138,-5.1,0.0,1.1
3,10,17,109.0,138.0,74.0,83.0,16.0,36.0,7.9,10.136000000000001,-4.6,0.0,1.6
3,10,18,105.0,130.0,73.0,87.0,17.0,30.0,6.2,10.137,-3.7,0.0,1.1
3,10,19,119.0,146.0,72.0,101.0,19.0,14.0,4.0,10.14,-2.2,0.0,0.0
3,10,20,128.0,167.0,71.0,117.0,22.0,2.0,3.9,10.141,-3.4,0.0,1.2
3,10,21,142.0,183.0,72.0,122.0,26.0,2.0,4.1,10.142999999999999,-3.7,0.0,1.5
3,10,22,158.0,199.0,73.0,122.0,27.0,2.0,3.4,10.139,-1.6,0.0,0.0
3,10,23,158.0,187.0,60.0,115.0,25.0,2.0,2.8,10.133,-3.3,0.0,1.0
