month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
12,25,0,260.0,279.0,186.0,124.0,57.0,2.0,-4.2,10.237,-9.2,0.0,0.9
12,25,1,295.0,358.0,175.0,140.0,69.0,2.0,-4.0,10.232000000000001,-8.9,0.0,1.6
12,25,2,266.0,317.0,174.0,146.0,62.0,1.0,-4.8,10.229,-9.3,0.0,1.1
12,25,3,277.0,330.0,129.0,130.0,66.0,1.0,-5.0,10.222999999999999,-9.4,0.0,1.3
12,25,4,254.0,288.0,100.0,110.0,45.0,1.0,-5.0,10.219,-9.6,0.0,0.0
12,25,5,257.0,298.0,56.0,147.0,45.0,1.0,-7.0,10.219,-10.2,0.0,0.2
12,25,6,258.0,294.0,129.0,147.0,62.0,2.0,-7.6,10.222000000000001,-9.7,0.0,0.8
12,25,7,265.0,298.0,115.0,150.0,63.0,1.0,-7.0,10.225,-9.9,0.0,0.6
12,25,8,248.0,280.0,101.0,144.0,59.0,1.0,-5.5,10.227,-8.9,0.0,1.3
12,25,9,235.0,269.0,116.0,145.0,57.0,1.0,-2.5,10.226,-8.2,0.0,1.4
12,25,10,258.0,306.0,132.0,151.0,64.0,1.0,-0.5,10.216000000000001,-8.0,0.0,0.9
12,25,11,261.0,310.0,145.0,150.0,62.0,1.0,1.6,10.201,-7.7,0.0,1.2
12,25,12,321.0,389.0,139.0,172.0,73.0,1.0,5.3,10.191,-10.1,0.0,2.4
12,25,13,315.0,374.0,144.0,173.0,65.0,1.0,6.5,10.184,-11.7,0.0,2.4
12,25,14,296.0,324.0,131.0,158.0,52.0,4.0,5.8,10.184,-12.3,0.0,3.7
12,25,15,71.0,133.0,38.0,41.0,11.0,41.0,4.9,10.192,-13.0,0.0,4.8
12,25,16,49.0,79.0,32.0,31.0,9.0,47.0,3.5,10.208,-14.2,0.0,4.1
12,25,17,33.0,105.0,19.0,25.0,7.0,52.0,1.9,10.227,-17.1,0.0,5.5
12,25,18,28.0,99.0,19.0,26.0,7.0,49.0,-0.1,10.244000000000002,-18.3,0.0,5.0
12,25,19,22.0,269.0,9.0,20.0,6.0,50.0,-1.5,10.255999999999998,-19.0,0.0,7.0
12,25,20,24.0,350.0,8.0,15.0,5.0,54.0,-2.4,10.255999999999998,-18.9,0.0,2.4
12,25,21,20.0,176.0,8.0,18.0,5.0,47.0,-3.0,10.263,-19.0,0.0,5.1
12,25,22,12.0,96.0,3.0,15.0,5.0,48.0,-3.4,10.265,-18.9,0.0,5.0
12,25,23,9.0,77.0,4.0,15.0,4.0,48.0,-3.5,10.264000000000001,-18.6,0.0,3.9
