year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2014,8,14,0,21.0,21.0,2.0,53.0,500.0,19.0,18.1,1003.5,18.1,0.0,0.0
2014,8,14,1,22.0,22.0,2.0,47.0,500.0,18.0,17.5,1003.3,17.5,0.0,0.0
2014,8,14,2,21.0,21.0,3.0,74.0,600.0,2.0,17.0,1003.2,17.0,0.0,0.0
2014,8,14,3,27.0,27.0,2.0,62.0,600.0,4.0,16.8,1002.8,16.8,0.0,0.0
2014,8,14,4,26.0,26.0,2.0,49.0,500.0,5.0,17.2,1002.9,17.2,0.0,1.1
2014,8,14,5,28.0,28.0,3.0,65.0,500.0,2.0,17.1,1003.1,17.1,0.0,0.5
2014,8,14,6,33.0,33.0,3.0,58.0,400.0,2.0,17.8,1003.1,17.8,0.0,0.6
2014,8,14,7,33.0,33.0,3.0,59.0,600.0,2.0,19.4,1003.2,19.4,0.0,1.3
2014,8,14,8,26.0,26.0,4.0,55.0,400.0,12.0,22.8,1003.1,19.4,0.0,0.4
2014,8,14,9,27.0,27.0,5.0,50.0,500.0,19.0,24.8,1002.8,18.7,0.0,0.5
2014,8,14,10,34.0,34.0,6.0,47.0,500.0,46.0,26.9,1002.3,19.3,0.0,1.7
2014,8,14,11,24.0,24.0,9.0,34.0,400.0,72.0,28.3,1001.7,18.1,0.0,1.7
2014,8,14,12,26.0,26.0,9.0,43.0,500.0,83.0,29.4,1001.2,18.8,0.0,1.5
2014,8,14,13,28.0,28.0,6.0,45.0,500.0,112.0,29.7,1000.7,19.7,0.0,2.2
2014,8,14,14,58.0,58.0,6.0,61.0,700.0,161.0,30.0,1000.0,20.0,0.0,2.6
2014,8,14,15,57.0,57.0,5.0,39.0,500.0,219.0,29.6,999.3,19.9,0.0,3.3
2014,8,14,16,42.0,42.0,3.0,32.0,400.0,185.0,29.4,999.4,20.3,0.0,1.9
2014,8,14,17,34.0,34.0,5.0,31.0,300.0,168.0,27.9,999.1,19.4,0.0,1.8
2014,8,14,18,37.0,37.0,4.0,29.0,400.0,151.0,25.9,1000.5,17.3,0.0,2.0
2014,8,14,19,37.0,37.0,5.0,36.0,400.0,131.0,23.6,1000.9,17.3,0.1,0.9
2014,8,14,20,33.0,33.0,5.0,46.0,400.0,98.0,23.1,1001.0,16.6,0.0,1.1
2014,8,14,21,27.0,27.0,4.0,65.0,400.0,59.0,21.2,1000.7,16.6,0.0,0.0
2014,8,14,22,18.0,18.0,3.0,75.0,500.0,30.0,20.8,1000.9,17.8,0.0,0.0
2014,8,14,23,20.0,20.0,2.0,87.0,600.0,9.0,19.9,1001.0,17.7,0.0,0.0
