month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
1,22,0,119.0,179.0,91.0,95.0,28.0,1.0,-3.7,10.206,-16.3,0.0,0.9
1,22,1,141.0,179.0,125.0,107.0,39.0,1.0,-4.5,10.204,-16.1,0.0,1.4
1,22,2,148.0,179.0,127.0,98.0,36.0,1.0,-5.0,10.2,-16.0,0.0,1.2
1,22,3,140.0,165.0,104.0,87.0,32.0,1.0,-6.1,10.195,-15.9,0.0,1.0
1,22,4,125.0,153.0,95.0,82.0,30.0,1.0,-6.0,10.19,-16.0,0.0,1.1
1,22,5,114.0,132.0,86.0,80.0,29.0,1.0,-6.2,10.191,-16.0,0.0,1.1
1,22,6,116.0,128.0,87.0,81.0,30.0,1.0,-7.5,10.193,-15.5,0.0,0.4
1,22,7,75.0,82.0,66.0,67.0,16.0,1.0,-6.3,10.196,-14.8,0.0,0.8
1,22,8,74.0,101.0,62.0,77.0,19.0,1.0,-3.8,10.196,-15.2,0.0,1.2
1,22,9,65.0,76.0,61.0,59.0,14.0,1.0,-1.1,10.193999999999999,-16.5,0.0,2.1
1,22,10,65.0,79.0,49.0,51.0,13.0,6.0,1.2,10.191,-16.2,0.0,1.4
1,22,11,73.0,94.0,49.0,50.0,14.0,12.0,2.0,10.183,-16.5,0.0,0.7
1,22,12,86.0,107.0,53.0,60.0,16.0,14.0,4.1,10.168,-15.8,0.0,1.2
1,22,13,96.0,106.0,55.0,70.0,16.0,16.0,5.8,10.152000000000001,-15.5,0.0,0.8
1,22,14,99.0,104.0,64.0,81.0,17.0,14.0,7.0,10.149,-15.8,0.0,1.8
1,22,15,113.0,127.0,70.0,106.0,21.0,5.0,6.4,10.148,-15.6,0.0,2.0
1,22,16,114.0,126.0,70.0,118.0,23.0,1.0,3.9,10.15,-15.4,0.0,1.1
1,22,17,117.0,155.0,74.0,124.0,25.0,1.0,1.5,10.155,-13.4,0.0,1.1
1,22,18,136.0,178.0,75.0,135.0,23.0,1.0,-1.4,10.155,-11.8,0.0,0.6
1,22,19,164.0,202.0,90.0,136.0,27.0,1.0,-3.1,10.158999999999999,-12.1,0.0,0.5
1,22,20,177.0,211.0,93.0,129.0,25.0,1.0,-4.0,10.16,-13.2,0.0,0.0
1,22,21,179.0,213.0,94.0,125.0,25.0,1.0,-4.8,10.162,-10.8,0.0,0.5
1,22,22,181.0,207.0,97.0,124.0,28.0,1.0,-4.7,10.16,-12.6,0.0,1.4
1,22,23,172.0,192.0,90.0,123.0,39.0,1.0,-3.1,10.157,-13.4,0.0,1.5
