year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2015,12,10,0,284.0,284.0,32.0,106.0,4400.0,6.0,2.5,1019.3,1.5,0.0,0.4
2015,12,10,1,309.0,309.0,32.0,116.0,6000.0,8.0,1.2,1019.0,1.1,0.0,0.8
2015,12,10,2,285.0,285.0,24.0,110.0,5600.0,8.0,0.2,1019.0,0.2,0.0,0.8
2015,12,10,3,255.0,255.0,22.0,105.0,5300.0,8.0,-0.1,1018.8,-0.1,0.0,1.1
2015,12,10,4,253.0,253.0,29.0,103.0,5200.0,9.0,-1.0,1018.7,-1.0,0.0,0.6
2015,12,10,5,257.0,257.0,30.0,103.0,5300.0,9.0,-1.4,1019.0,-1.4,0.0,0.7
2015,12,10,6,234.0,234.0,29.0,96.0,4700.0,8.0,-1.1,1019.6,-1.1,0.0,1.6
2015,12,10,7,221.0,221.0,26.0,92.0,4800.0,9.0,-0.2,1020.4,-0.2,0.0,1.4
2015,12,10,8,181.0,181.0,36.0,86.0,3700.0,10.0,2.8,1021.1,-1.6,0.0,2.9
2015,12,10,9,107.0,107.0,38.0,71.0,2100.0,17.0,4.7,1021.9,-4.1,0.0,3.5
2015,12,10,10,67.0,67.0,34.0,47.0,1500.0,38.0,6.1,1022.7,-6.8,0.0,2.6
2015,12,10,11,49.0,49.0,24.0,33.0,1200.0,61.0,6.9,1022.6,-8.7,0.0,4.1
2015,12,10,12,26.0,26.0,17.0,25.0,900.0,74.0,7.6,1021.9,-10.2,0.0,3.7
2015,12,10,13,26.0,26.0,8.0,22.0,800.0,79.0,8.2,1021.6,-9.7,0.0,3.6
2015,12,10,14,16.0,16.0,4.0,22.0,700.0,82.0,8.7,1021.3,-9.8,0.0,2.9
2015,12,10,15,14.0,14.0,3.0,24.0,600.0,81.0,8.3,1021.0,-7.9,0.0,2.6
2015,12,10,16,13.0,13.0,2.0,32.0,600.0,73.0,8.1,1021.3,-8.5,0.0,2.0
2015,12,10,17,13.0,13.0,7.0,51.0,800.0,54.0,7.1,1022.1,-9.3,0.0,2.9
2015,12,10,18,22.0,22.0,8.0,64.0,900.0,40.0,6.1,1022.9,-9.4,0.0,2.2
2015,12,10,19,28.0,28.0,18.0,75.0,1100.0,30.0,3.7,1024.0,-8.4,0.0,1.4
2015,12,10,20,28.0,28.0,17.0,84.0,1100.0,21.0,3.6,1024.4,-9.4,0.0,1.6
2015,12,10,21,28.0,28.0,11.0,84.0,1000.0,17.0,2.0,1025.0,-8.2,0.0,1.4
2015,12,10,22,30.0,30.0,11.0,85.0,1100.0,15.0,2.7,1025.4,-9.3,0.0,1.4
2015,12,10,23,34.0,34.0,18.0,83.0,1200.0,16.0,1.4,1025.6,-8.7,0.0,1.3
