year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2015,6,21,0,32.0,53.0,2.0,46.0,300.0,125.0,26.7,1005.6,12.4,0.0,2.0
2015,6,21,1,35.0,84.0,2.0,53.0,300.0,112.0,26.0,1005.3,12.4,0.0,2.1
2015,6,21,2,42.0,98.0,3.0,58.0,400.0,84.0,24.9,1005.3,12.5,0.0,1.7
2015,6,21,3,48.0,85.0,5.0,46.0,400.0,91.0,23.4,1005.4,13.6,0.0,1.4
2015,6,21,4,51.0,86.0,6.0,52.0,500.0,76.0,21.4,1005.5,14.5,0.0,1.0
2015,6,21,5,52.0,91.0,4.0,55.0,600.0,60.0,20.3,1005.6,14.6,0.0,0.9
2015,6,21,6,44.0,113.0,3.0,114.0,600.0,6.0,21.5,1005.7,16.0,0.0,1.2
2015,6,21,7,53.0,116.0,2.0,108.0,700.0,5.0,22.9,1005.8,16.9,0.0,0.8
2015,6,21,8,69.0,126.0,3.0,86.0,600.0,30.0,24.8,1006.0,16.8,0.0,1.4
2015,6,21,9,75.0,115.0,4.0,76.0,600.0,60.0,26.1,1005.6,16.4,0.0,1.2
2015,6,21,10,76.0,94.0,5.0,75.0,600.0,101.0,27.0,1005.3,15.7,0.0,1.0
2015,6,21,11,66.0,83.0,4.0,71.0,700.0,148.0,28.9,1004.8,14.3,0.0,1.8
2015,6,21,12,50.0,50.0,4.0,49.0,500.0,184.0,29.4,1004.2,12.3,0.0,3.0
2015,6,21,13,30.0,34.0,3.0,19.0,300.0,194.0,30.7,1003.6,13.0,0.0,2.4
2015,6,21,14,27.0,27.0,2.0,12.0,200.0,206.0,31.3,1002.9,12.1,0.0,1.9
2015,6,21,15,31.0,47.0,2.0,18.0,300.0,223.0,31.9,1002.3,12.2,0.0,2.7
2015,6,21,16,29.0,52.0,2.0,17.0,200.0,233.0,31.8,1001.6,12.1,0.0,2.2
2015,6,21,17,28.0,42.0,2.0,20.0,200.0,217.0,31.7,1001.1,11.0,0.0,2.7
2015,6,21,18,41.0,91.0,4.0,25.0,200.0,225.0,30.5,1001.0,12.4,0.0,1.7
2015,6,21,19,38.0,86.0,3.0,29.0,300.0,216.0,30.1,1001.3,10.1,0.0,2.0
2015,6,21,20,36.0,75.0,3.0,34.0,300.0,204.0,28.9,1001.6,13.2,0.0,1.8
2015,6,21,21,43.0,104.0,4.0,48.0,500.0,176.0,28.3,1002.0,13.4,0.0,2.1
2015,6,21,22,56.0,134.0,11.0,39.0,700.0,174.0,27.3,1002.2,14.0,0.0,2.5
2015,6,21,23,59.0,113.0,17.0,31.0,900.0,167.0,26.5,1002.3,13.6,0.0,2.8
