month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
11,23,0,310.0,293.0,117.0,128.0,52.0,1.0,1.9,10.158,-3.6,0.0,1.0
11,23,1,217.0,233.0,99.0,121.0,51.0,5.0,1.7,10.155,-4.0,0.0,1.2
11,23,2,249.0,297.0,104.0,118.0,56.0,7.0,1.9,10.156,-3.8,0.0,1.2
11,23,3,242.0,277.0,83.0,106.0,48.0,4.0,1.0,10.154,-4.2,0.0,0.8
11,23,4,224.0,244.0,70.0,98.0,42.0,2.0,-0.4,10.154,-3.6,0.0,0.5
11,23,5,194.0,205.0,50.0,92.0,34.0,1.0,-0.6,10.152999999999999,-3.3,0.0,1.0
11,23,6,175.0,188.0,48.0,93.0,31.0,1.0,-1.3,10.152999999999999,-3.7,0.0,0.4
11,23,7,167.0,164.0,46.0,91.0,27.0,1.0,-1.1,10.161,-2.4,0.0,0.6
11,23,8,124.0,131.0,45.0,79.0,21.0,1.0,2.3,10.158,-2.4,0.0,2.0
11,23,9,128.0,134.0,50.0,78.0,22.0,1.0,7.5,10.156,-2.8,0.0,1.1
11,23,10,132.0,148.0,57.0,81.0,22.0,1.0,9.8,10.148,-3.5,0.0,1.3
11,23,11,140.0,171.0,59.0,85.0,23.0,2.0,12.2,10.139,-3.6,0.0,0.5
11,23,12,137.0,154.0,55.0,83.0,20.0,5.0,12.6,10.131,-2.5,0.0,1.8
11,23,13,120.0,137.0,45.0,81.0,17.0,9.0,14.1,10.124,-2.4,0.0,1.2
11,23,14,90.0,102.0,35.0,73.0,14.0,15.0,12.6,10.128,-2.9,0.0,2.4
11,23,15,161.0,223.0,52.0,132.0,31.0,2.0,10.9,10.132,-2.9,0.0,1.7
11,23,16,185.0,222.0,65.0,143.0,27.0,1.0,8.5,10.132,-1.9,0.0,1.5
11,23,17,210.0,257.0,80.0,145.0,30.0,1.0,6.1,10.132,-0.6,0.0,0.7
11,23,18,228.0,257.0,74.0,144.0,35.0,1.0,4.1,10.136000000000001,-1.1,0.0,1.1
11,23,19,239.0,255.0,78.0,142.0,38.0,1.0,3.1,10.135,-1.1,0.0,0.7
11,23,20,266.0,290.0,80.0,147.0,46.0,1.0,2.4,10.134,-1.0,0.0,1.0
11,23,21,272.0,292.0,79.0,142.0,48.0,1.0,2.1,10.141,-0.7,0.0,0.6
11,23,22,267.0,275.0,81.0,140.0,46.0,1.0,2.3,10.142999999999999,-0.6,0.0,0.7
11,23,23,264.0,280.0,79.0,147.0,48.0,1.0,2.4,10.139,-0.5,0.0,0.1
