month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
3,2,0,110.0,151.0,48.0,88.0,13.0,11.0,0.6,10.161,-8.6,0.0,0.1
3,2,1,118.0,182.0,52.0,102.0,15.0,2.0,1.9,10.163,-6.7,0.0,2.7
3,2,2,136.0,210.0,49.0,95.0,24.0,2.0,0.4,10.167,-4.3,0.0,2.1
3,2,3,127.0,163.0,38.0,86.0,25.0,2.0,-0.3,10.168,-3.7,0.0,2.2
3,2,4,114.0,144.0,36.0,82.0,26.0,2.0,-0.8,10.172,-3.8,0.0,2.1
3,2,5,127.0,152.0,48.0,81.0,29.0,2.0,-1.1,10.175,-3.9,0.0,0.9
3,2,6,118.0,138.0,59.0,80.0,29.0,2.0,-1.0,10.177,-3.7,0.0,1.6
3,2,7,112.0,120.0,65.0,80.0,30.0,2.0,-0.2,10.184,-3.6,0.0,1.9
3,2,8,108.0,122.0,93.0,80.0,33.0,2.0,1.1,10.187000000000001,-3.6,0.0,1.1
3,2,9,116.0,142.0,109.0,74.0,32.0,6.0,2.3,10.187999999999999,-3.2,0.0,1.5
3,2,10,137.0,159.0,115.0,74.0,30.0,10.0,4.8,10.183,-3.5,0.0,1.7
3,2,11,144.0,157.0,114.0,76.0,30.0,20.0,6.6,10.173,-5.1,0.0,1.8
3,2,12,153.0,170.0,110.0,79.0,29.0,28.0,8.4,10.16,-5.5,0.0,1.6
3,2,13,158.0,175.0,99.0,83.0,28.0,36.0,9.6,10.152000000000001,-6.3,0.0,0.9
3,2,14,155.0,164.0,90.0,85.0,26.0,41.0,11.0,10.144,-6.8,0.0,2.8
3,2,15,132.0,153.0,81.0,89.0,25.0,37.0,11.0,10.141,-6.8,0.0,2.6
3,2,16,125.0,141.0,67.0,84.0,23.0,40.0,10.4,10.142000000000001,-6.9,0.0,2.6
3,2,17,127.0,157.0,61.0,86.0,22.0,38.0,9.0,10.146,-6.4,0.0,2.7
3,2,18,128.0,163.0,56.0,99.0,22.0,21.0,7.7,10.15,-5.7,0.0,2.2
3,2,19,142.0,190.0,54.0,113.0,23.0,9.0,6.9,10.154,-5.8,0.0,2.1
3,2,20,146.0,177.0,48.0,101.0,22.0,16.0,5.5,10.165,-5.2,0.0,1.2
3,2,21,160.0,197.0,54.0,118.0,26.0,2.0,3.3,10.17,-5.1,0.0,0.1
3,2,22,182.0,213.0,59.0,127.0,27.0,2.0,4.7,10.168,-3.8,0.0,0.9
3,2,23,220.0,254.0,69.0,126.0,31.0,2.0,1.5,10.172,-3.6,0.0,0.5
