month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
12,23,0,253.0,305.0,106.0,149.0,58.0,2.0,-6.8,10.249,-10.7,0.0,1.4
12,23,1,199.0,267.0,161.0,129.0,51.0,4.0,-5.9,10.25,-12.4,0.0,0.8
12,23,2,180.0,226.0,160.0,121.0,41.0,2.0,-7.6,10.251,-11.3,0.0,0.1
12,23,3,235.0,310.0,123.0,133.0,51.0,4.0,-8.6,10.25,-11.3,0.0,0.5
12,23,4,244.0,324.0,122.0,126.0,41.0,2.0,-9.0,10.245999999999999,-10.6,0.0,0.0
12,23,5,200.0,273.0,83.0,114.0,38.0,1.0,-9.3,10.245999999999999,-10.9,0.0,0.7
12,23,6,183.0,241.0,66.0,112.0,35.0,1.0,-8.2,10.251,-10.6,0.0,0.8
12,23,7,138.0,178.0,87.0,99.0,32.0,1.0,-8.6,10.254000000000001,-10.7,0.0,0.6
12,23,8,135.0,189.0,93.0,108.0,39.0,1.0,-6.7,10.262,-8.4,0.0,0.8
12,23,9,169.0,275.0,107.0,128.0,58.0,1.0,0.0,10.267999999999999,-11.1,0.0,1.2
12,23,10,176.0,262.0,115.0,122.0,56.0,1.0,1.6,10.265,-10.9,0.0,1.3
12,23,11,121.0,158.0,102.0,98.0,34.0,1.0,3.6,10.257,-12.0,0.0,0.8
12,23,12,70.0,88.0,47.0,76.0,19.0,6.0,5.1,10.251,-11.5,0.0,1.0
12,23,13,68.0,80.0,41.0,67.0,15.0,14.0,6.1,10.245,-11.5,0.0,1.4
12,23,14,42.0,46.0,31.0,48.0,9.0,29.0,6.3,10.245,-11.8,0.0,1.6
12,23,15,35.0,46.0,32.0,43.0,9.0,34.0,5.8,10.252,-11.3,0.0,0.5
12,23,16,35.0,44.0,32.0,45.0,8.0,34.0,2.7,10.26,-12.0,0.0,1.1
12,23,17,35.0,49.0,34.0,54.0,8.0,27.0,-1.2,10.265999999999998,-10.8,0.0,0.4
12,23,18,34.0,106.0,27.0,59.0,8.0,21.0,-3.3,10.270999999999999,-8.9,0.0,0.6
12,23,19,63.0,146.0,28.0,84.0,14.0,1.0,-3.9,10.277999999999999,-8.9,0.0,1.5
12,23,20,86.0,175.0,39.0,96.0,23.0,1.0,-4.9,10.289000000000001,-9.2,0.0,1.0
12,23,21,105.0,176.0,44.0,104.0,22.0,1.0,-5.6,10.289000000000001,-10.2,0.0,0.5
12,23,22,141.0,199.0,67.0,112.0,27.0,1.0,-5.8,10.293,-9.9,0.0,0.0
12,23,23,180.0,221.0,81.0,122.0,31.0,1.0,-6.4,10.295,-9.9,0.0,0.0
