month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
10,8,0,63.0,92.0,42.0,65.0,3.0,39.0,17.1,10.19,10.5,0.0,0.7
10,8,1,61.0,83.0,35.0,51.0,2.0,42.0,16.5,10.183,12.1,0.0,1.0
10,8,2,59.0,68.0,16.0,49.0,3.0,32.0,16.0,10.179,10.5,0.0,1.8
10,8,3,36.0,68.0,14.0,39.0,2.0,32.0,16.0,10.177999999999999,10.1,0.0,1.3
10,8,4,28.0,57.0,11.0,39.0,2.0,15.0,14.2,10.176,11.0,0.0,0.5
10,8,5,39.0,63.0,13.0,74.0,3.0,3.0,13.5,10.181000000000001,11.4,0.0,0.0
10,8,6,63.0,111.0,15.0,73.0,5.0,3.0,13.6,10.179,11.1,0.0,0.0
10,8,7,38.0,65.0,16.0,67.0,3.0,6.0,15.3,10.18,10.5,0.0,0.7
10,8,8,24.0,38.0,16.0,51.0,3.0,14.0,17.3,10.177999999999999,8.7,0.0,2.6
10,8,9,29.0,57.0,17.0,57.0,5.0,12.0,18.1,10.174,8.1,0.0,2.3
10,8,10,40.0,59.0,26.0,64.0,8.0,13.0,18.9,10.163,8.2,0.0,3.3
10,8,11,53.0,82.0,60.0,63.0,14.0,26.0,20.1,10.152999999999999,8.1,0.0,2.1
10,8,12,62.0,89.0,65.0,58.0,14.0,38.0,20.6,10.136000000000001,8.6,0.0,3.2
10,8,13,51.0,90.0,52.0,39.0,10.0,58.0,21.5,10.119,9.4,0.0,3.4
10,8,14,54.0,79.0,52.0,37.0,10.0,68.0,21.6,10.115,9.8,0.0,3.7
10,8,15,55.0,89.0,54.0,35.0,9.0,75.0,21.4,10.104,12.0,0.0,2.7
10,8,16,48.0,90.0,36.0,32.0,6.0,80.0,20.3,10.097000000000001,12.5,0.0,3.2
10,8,17,61.0,100.0,35.0,38.0,6.0,77.0,19.5,10.094,12.5,0.0,2.0
10,8,18,71.0,108.0,29.0,41.0,6.0,76.0,18.7,10.091000000000001,12.9,0.0,1.4
10,8,19,77.0,116.0,26.0,51.0,7.0,63.0,17.6,10.094,12.9,0.0,1.2
10,8,20,93.0,122.0,25.0,72.0,8.0,43.0,16.3,10.093,13.2,0.0,0.4
10,8,21,100.0,127.0,25.0,76.0,8.0,35.0,14.6,10.091000000000001,13.0,0.0,0.2
10,8,22,98.0,123.0,28.0,94.0,9.0,18.0,13.8,10.084,13.0,0.0,0.1
10,8,23,92.0,122.0,28.0,99.0,8.0,11.0,13.2,10.083,12.6,0.0,0.6
