month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
9,21,0,47.0,109.0,7.0,79.0,6.0,1.0,19.5,10.101,14.9,0.0,1.7
9,21,1,36.0,98.0,6.0,76.0,5.0,1.0,19.6,10.095,14.8,0.0,0.4
9,21,2,46.0,108.0,9.0,73.0,7.0,1.0,19.6,10.1,14.4,0.0,1.5
9,21,3,50.0,116.0,12.0,72.0,7.0,1.0,19.0,10.103,15.3,0.0,0.7
9,21,4,29.0,50.0,8.0,56.0,2.0,1.0,18.5,10.103,15.4,0.0,0.5
9,21,5,22.0,50.0,5.0,54.0,3.0,1.0,17.5,10.106,15.7,0.0,0.4
9,21,6,21.0,31.0,5.0,55.0,3.0,1.0,17.7,10.109,16.0,0.0,1.1
9,21,7,25.0,70.0,5.0,55.0,3.0,1.0,20.5,10.112,15.5,0.0,1.4
9,21,8,27.0,51.0,7.0,49.0,3.0,1.0,22.6,10.113,15.2,0.0,1.6
9,21,9,27.0,43.0,7.0,42.0,3.0,7.0,24.3,10.115,15.2,0.0,1.2
9,21,10,34.0,86.0,7.0,44.0,4.0,22.0,25.8,10.11,16.1,0.0,1.2
9,21,11,44.0,90.0,11.0,56.0,5.0,35.0,27.0,10.103,15.1,0.0,0.9
9,21,12,45.0,61.0,11.0,58.0,4.0,64.0,28.0,10.095,14.3,0.0,3.1
9,21,13,60.0,72.0,10.0,69.0,5.0,84.0,28.8,10.09,12.2,0.0,2.2
9,21,14,45.0,72.0,8.0,45.0,4.0,131.0,28.9,10.087,12.3,0.0,2.6
9,21,15,33.0,36.0,5.0,37.0,3.0,145.0,28.1,10.085,14.3,0.0,2.4
9,21,16,38.0,89.0,6.0,36.0,3.0,161.0,26.9,10.085,14.3,0.0,2.2
9,21,17,38.0,89.0,6.0,36.0,3.0,161.0,25.7,10.087,15.1,0.0,3.7
9,21,18,44.0,88.0,10.0,39.0,6.0,139.0,23.5,10.093,15.0,0.0,3.3
9,21,19,67.0,147.0,20.0,45.0,12.0,130.0,22.2,10.1,14.6,0.0,2.3
9,21,20,67.0,147.0,20.0,45.0,12.0,130.0,21.5,10.105,14.2,0.0,2.0
9,21,21,26.0,30.0,11.0,46.0,4.0,56.0,20.8,10.102,14.9,0.0,1.3
9,21,22,26.0,30.0,11.0,46.0,4.0,56.0,19.2,10.1,15.7,0.0,1.0
9,21,23,32.0,62.0,7.0,59.0,4.0,34.0,18.6,10.101,16.2,0.0,0.0
