year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2014,4,23,0,76.0,219.0,19.0,67.0,700.0,58.0,17.7,1005.3,9.1,0.0,1.5
2014,4,23,1,83.0,192.0,20.0,65.0,700.0,51.0,15.6,1004.9,10.8,0.0,0.5
2014,4,23,2,86.0,218.0,19.0,64.0,700.0,46.0,13.1,1005.1,9.7,0.0,0.4
2014,4,23,3,94.0,201.0,17.0,58.0,700.0,46.0,12.5,1004.8,10.2,0.0,0.8
2014,4,23,4,114.0,223.0,16.0,54.0,700.0,42.0,13.1,1005.1,11.0,0.0,0.0
2014,4,23,5,106.0,184.0,16.0,47.0,700.0,40.0,12.3,1005.6,10.9,0.0,0.0
2014,4,23,6,106.0,154.0,14.0,41.0,700.0,41.0,13.6,1005.7,12.2,0.0,0.1
2014,4,23,7,123.0,165.0,17.0,46.0,700.0,34.0,16.4,1006.1,12.0,0.0,1.1
2014,4,23,8,138.0,194.0,21.0,55.0,800.0,28.0,18.5,1006.3,12.3,0.0,1.4
2014,4,23,9,154.0,188.0,29.0,47.0,800.0,41.0,20.0,1006.1,13.0,0.0,1.6
2014,4,23,10,169.0,195.0,29.0,47.0,800.0,51.0,21.1,1005.5,13.5,0.0,0.9
2014,4,23,11,193.0,211.0,31.0,56.0,900.0,56.0,22.5,1004.7,13.8,0.0,1.8
2014,4,23,12,205.0,221.0,39.0,56.0,1000.0,84.0,23.2,1003.8,14.5,0.0,2.4
2014,4,23,13,198.0,207.0,40.0,41.0,1000.0,115.0,23.3,1003.1,14.0,0.0,1.7
2014,4,23,14,202.0,232.0,36.0,35.0,1100.0,121.0,24.3,1002.3,13.8,0.0,2.4
2014,4,23,15,177.0,187.0,39.0,39.0,1100.0,141.0,23.0,1001.9,13.2,0.0,4.1
2014,4,23,16,159.0,171.0,39.0,38.0,1000.0,160.0,23.2,1001.5,13.1,0.0,2.2
2014,4,23,17,164.0,206.0,40.0,36.0,1000.0,150.0,23.0,1002.2,13.2,0.0,2.0
2014,4,23,18,142.0,196.0,44.0,36.0,2000.0,148.0,22.5,1003.7,14.1,0.0,0.5
2014,4,23,19,141.0,196.0,44.0,36.0,1100.0,147.0,21.2,1003.9,12.6,0.0,1.7
2014,4,23,20,126.0,198.0,33.0,34.0,900.0,139.0,21.4,1005.4,13.1,0.0,1.7
2014,4,23,21,116.0,211.0,24.0,56.0,800.0,92.0,20.7,1005.0,12.4,0.0,3.2
2014,4,23,22,89.0,133.0,18.0,62.0,600.0,75.0,19.9,1005.8,11.9,0.0,2.6
2014,4,23,23,72.0,133.0,14.0,51.0,600.0,89.0,19.1,1006.3,11.6,0.0,2.4
