year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2016,1,29,0,136.0,169.0,52.0,86.0,2800.0,8.0,-3.6,1029.6,-13.6,0.0,1.1
2016,1,29,1,88.0,96.0,48.0,63.0,2200.0,14.0,-4.4,1030.4,-13.5,0.0,0.7
2016,1,29,2,74.0,87.0,42.0,59.0,2100.0,16.0,-4.1,1031.4,-13.8,0.0,1.6
2016,1,29,3,72.0,80.0,41.0,57.0,2100.0,16.0,-4.5,1031.6,-14.9,0.0,1.5
2016,1,29,4,67.0,88.0,42.0,57.0,2100.0,16.0,-5.3,1031.1,-14.6,0.0,0.3
2016,1,29,5,65.0,94.0,35.0,64.0,2100.0,8.0,-7.2,1030.9,-14.9,0.0,0.2
2016,1,29,6,63.0,93.0,34.0,62.0,2200.0,8.0,-7.4,1031.3,-15.1,0.0,0.7
2016,1,29,7,57.0,115.0,46.0,62.0,2500.0,8.0,-6.0,1032.0,-16.6,0.0,1.4
2016,1,29,8,58.0,131.0,65.0,64.0,2800.0,8.0,-6.1,1032.7,-16.1,0.0,0.6
2016,1,29,9,60.0,125.0,60.0,63.0,2800.0,10.0,-5.2,1033.1,-16.7,0.0,0.9
2016,1,29,10,63.0,124.0,66.0,61.0,3100.0,14.0,-4.5,1033.6,-17.3,0.0,2.1
2016,1,29,11,67.0,120.0,66.0,59.0,3000.0,18.0,-4.1,1033.4,-17.3,0.0,2.3
2016,1,29,12,70.0,113.0,65.0,52.0,2800.0,27.0,-3.5,1032.5,-17.9,0.0,2.6
2016,1,29,13,59.0,76.0,45.0,40.0,2100.0,40.0,-2.9,1031.1,-18.5,0.0,2.7
2016,1,29,14,48.0,69.0,39.0,40.0,1800.0,43.0,-2.7,1030.0,-19.2,0.0,2.4
2016,1,29,15,52.0,75.0,37.0,41.0,1800.0,44.0,-2.9,1029.6,-18.9,0.0,2.5
2016,1,29,16,52.0,77.0,37.0,43.0,1800.0,42.0,-3.0,1029.3,-19.9,0.0,2.5
2016,1,29,17,49.0,75.0,36.0,50.0,1800.0,34.0,-3.4,1029.2,-19.3,0.0,1.9
2016,1,29,18,50.0,76.0,35.0,58.0,1900.0,24.0,-4.0,1029.9,-19.1,0.0,2.1
2016,1,29,19,43.0,63.0,28.0,54.0,1700.0,25.0,-5.1,1030.4,-19.3,0.0,0.8
2016,1,29,20,39.0,69.0,24.0,55.0,1500.0,23.0,-5.0,1030.8,-18.8,0.0,1.3
2016,1,29,21,43.0,67.0,27.0,57.0,1600.0,20.0,-6.0,1031.0,-19.0,0.0,0.9
2016,1,29,22,51.0,92.0,30.0,61.0,1600.0,15.0,-5.8,1031.1,-18.5,0.0,2.0
2016,1,29,23,46.0,88.0,24.0,63.0,1700.0,11.0,-6.0,1031.2,-17.2,0.0,2.5
