year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2016,12,9,0,3.0,12.0,3.0,22.0,300.0,57.0,1.7,1022.1,-13.7,0.0,1.7
2016,12,9,1,9.0,14.0,8.0,28.0,100.0,50.0,0.7,1022.0,-13.0,0.0,1.4
2016,12,9,2,11.0,40.0,5.0,27.0,400.0,49.0,-0.5,1022.5,-13.1,0.0,1.5
2016,12,9,3,9.0,9.0,3.0,26.0,400.0,47.0,0.0,1023.1,-13.0,0.0,1.5
2016,12,9,4,9.0,9.0,4.0,20.0,400.0,53.0,0.1,1023.4,-12.9,0.0,1.6
2016,12,9,5,8.0,8.0,6.0,23.0,500.0,49.0,1.0,1023.7,-13.1,0.0,2.9
2016,12,9,6,5.0,12.0,8.0,25.0,400.0,47.0,0.8,1024.1,-13.0,0.0,1.4
2016,12,9,7,7.0,12.0,9.0,31.0,500.0,41.0,1.1,1024.1,-13.1,0.0,2.3
2016,12,9,8,12.0,12.0,7.0,32.0,600.0,40.0,0.0,1024.7,-12.7,0.0,2.0
2016,12,9,9,12.0,25.0,8.0,29.0,600.0,45.0,1.5,1025.5,-12.7,0.0,2.2
2016,12,9,10,15.0,26.0,7.0,32.0,600.0,42.0,2.3,1025.8,-12.4,0.0,2.9
2016,12,9,11,22.0,22.0,5.0,24.0,500.0,52.0,3.2,1025.4,-13.2,0.0,2.2
2016,12,9,12,10.0,16.0,2.0,16.0,400.0,62.0,3.9,1024.8,-13.0,0.0,1.7
2016,12,9,13,13.0,13.0,2.0,16.0,300.0,64.0,4.7,1024.0,-14.2,0.0,1.9
2016,12,9,14,9.0,9.0,2.0,14.0,300.0,69.0,4.1,1023.6,-14.7,0.0,1.3
2016,12,9,15,9.0,17.0,2.0,25.0,400.0,58.0,4.1,1023.8,-14.7,0.0,1.1
2016,12,9,16,19.0,64.0,4.0,47.0,600.0,36.0,4.3,1023.9,-14.5,0.0,0.8
2016,12,9,17,35.0,62.0,8.0,67.0,800.0,12.0,2.7,1024.3,-12.0,0.0,2.0
2016,12,9,18,38.0,76.0,11.0,78.0,1000.0,2.0,2.0,1024.8,-11.9,0.0,1.7
2016,12,9,19,45.0,84.0,11.0,81.0,1200.0,2.0,1.5,1025.2,-11.0,0.0,1.4
2016,12,9,20,53.0,69.0,11.0,80.0,1400.0,2.0,1.0,1025.5,-10.5,0.0,1.2
2016,12,9,21,54.0,90.0,13.0,78.0,1300.0,2.0,-0.5,1025.6,-9.7,0.0,0.8
2016,12,9,22,54.0,79.0,11.0,77.0,1400.0,2.0,-1.3,1025.8,-9.7,0.0,0.7
2016,12,9,23,56.0,81.0,9.0,79.0,1600.0,2.0,-2.4,1026.0,-9.3,0.0,0.0
