month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
10,3,0,29.0,86.0,6.0,85.0,5.0,1.0,10.8,10.128,8.0,0.0,1.1
10,3,1,43.0,123.0,9.0,82.0,7.0,1.0,9.9,10.129,7.8,0.0,0.6
10,3,2,47.0,102.0,8.0,74.0,6.0,1.0,9.7,10.127,8.0,0.0,0.9
10,3,3,58.0,88.0,9.0,70.0,5.0,1.0,9.3,10.128,7.7,0.0,1.3
10,3,4,44.0,62.0,9.0,65.0,4.0,1.0,9.2,10.129,8.0,0.0,0.6
10,3,5,26.0,52.0,6.0,60.0,4.0,1.0,8.8,10.133,7.7,0.0,1.1
10,3,6,23.0,35.0,5.0,49.0,3.0,3.0,9.2,10.144,8.3,0.0,0.6
10,3,7,22.0,52.0,5.0,51.0,3.0,1.0,13.2,10.15,8.5,0.0,2.0
10,3,8,33.0,67.0,11.0,52.0,5.0,1.0,15.4,10.155,8.8,0.0,1.7
10,3,9,37.0,81.0,21.0,54.0,7.0,7.0,16.7,10.154,8.4,0.0,1.0
10,3,10,61.0,116.0,61.0,65.0,22.0,12.0,18.2,10.148,9.8,0.0,1.5
10,3,11,84.0,130.0,85.0,67.0,28.0,25.0,19.4,10.141,9.6,0.0,2.7
10,3,12,94.0,138.0,83.0,66.0,27.0,49.0,20.3,10.129,10.1,0.0,1.3
10,3,13,100.0,144.0,83.0,66.0,26.0,60.0,21.1,10.117,10.3,0.0,1.1
10,3,14,101.0,137.0,84.0,62.0,25.0,69.0,21.7,10.113999999999999,10.5,0.0,1.4
10,3,15,91.0,120.0,66.0,57.0,19.0,79.0,21.6,10.107999999999999,12.4,0.0,1.4
10,3,16,89.0,117.0,49.0,60.0,17.0,81.0,20.3,10.106,13.7,0.0,0.0
10,3,17,79.0,101.0,39.0,59.0,14.0,73.0,17.1,10.103,13.2,0.0,0.0
10,3,18,69.0,79.0,29.0,72.0,21.0,48.0,15.1,10.107999999999999,13.0,0.0,1.0
10,3,19,55.0,104.0,20.0,62.0,7.0,46.0,17.3,10.113,14.4,0.0,1.7
10,3,20,52.0,81.0,16.0,52.0,6.0,49.0,17.0,10.112,14.3,0.0,1.4
10,3,21,49.0,78.0,12.0,68.0,7.0,23.0,16.2,10.112,13.9,0.0,0.8
10,3,22,50.0,66.0,11.0,56.0,6.0,29.0,15.7,10.111,13.5,0.0,1.3
10,3,23,39.0,42.0,13.0,47.0,6.0,31.0,15.9,10.107999999999999,12.6,0.0,0.8
