0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2013.0,3.0,290.05908,0.0,250.0,290.05908,102.0,290.05908,290.05908,17.0,1.5,290.05908,-1.3247522,290.05908,0.8
2013.0,3.0,290.05908,1.0,240.0,290.05908,91.0,290.05908,290.05908,21.741272,0.7,290.05908,-2.7,290.05908,1.2
2013.0,3.0,290.05908,13.717094,238.0,290.05908,83.0,290.05908,290.05908,17.0,1.5,290.05908,-2.5,290.05908,0.6
2013.0,3.0,290.05908,3.0,243.0,290.05908,86.0,290.05908,290.05908,17.0,0.3,290.05908,-2.7,290.05908,-0.41580904
2013.0,3.0,290.05908,4.0,246.0,290.05908,57.0,290.05908,290.05908,17.0,-0.9,290.05908,-3.3,290.05908,0.5
2013.0,3.0,290.05908,5.0,275.0,290.05908,87.67727,290.05908,290.05908,17.0,1.6,290.05908,-1.5,290.05908,1.2004045
2013.0,3.0,290.05908,6.0,322.8863,290.05908,41.0,290.05908,290.05908,17.0,0.3,290.05908,-2.7,290.05908,0.4
2013.0,3.0,290.05908,7.0,294.9758,290.05908,46.0,290.05908,290.05908,17.0,16.367527,290.05908,-0.0026931763,290.05908,1.5
2013.0,3.0000067,290.05908,8.0,292.0,290.05908,32.28062,290.05908,290.05908,17.0,8.3,290.05908,-1.0505618,290.05908,0.8
2013.0,3.0,290.05908,9.0,251.0,290.05908,14.46682,290.05908,290.05908,7.382701,10.1,290.05908,-1.6797487,290.05908,0.6
2013.0,3.0,290.05908,10.0,228.0,290.05908,0.23915863,290.05908,290.05908,-6.294525,12.7,290.05908,-1.6,290.05908,1.2
2013.0,3.0,290.05908,11.0,217.0,290.05908,133.2532,290.05908,290.05908,17.0,12.004281,290.05908,-1.6,290.05908,1.7
2013.0,3.0,290.05908,12.0,255.0,290.05908,30.453796,290.05908,290.05908,17.0,9.198027,290.05908,-3.1,290.05908,0.90651953
2013.0,3.0,290.05908,13.0,258.0,290.05908,111.0,290.05908,290.05908,17.0,-2.0102215,290.05908,-3.2,290.05908,-0.0005030632
2013.0,3.0,290.05908,14.0,277.0,290.05908,102.0,290.05908,290.05908,39.0,-5.71208,290.05908,-3.2,290.05908,-0.0025467873
2013.0,3.0,290.05908,15.0,282.0,290.05908,79.0,290.05908,290.05908,0.014183044,-2.0431132,290.05908,-1.8,290.05908,0.0074164867
2013.0,3.0,290.05908,16.0,201.18568,290.05908,62.0,290.05908,290.05908,27.521717,0.023808956,290.05908,-1.0899358,290.05908,1.9
2013.0,3.0,290.05908,4.6160474,216.0,290.05908,22.827568,290.05908,290.05908,13.387299,-2.9639368,290.05908,-1.7,290.05908,1.4
2013.0,3.0,290.05908,20.366585,201.0,290.05908,76.0,290.05908,290.05908,36.824,14.934822,290.05908,-2.5,290.05908,1.9
2013.0,3.0,290.05908,10.939165,211.0,290.05908,79.0,290.05908,290.05908,10.0,13.4,290.05908,-2.6,290.05908,1.5
2013.0,3.0,290.05908,19.116648,227.0,290.05908,99.0,290.05908,290.05908,31.957722,11.8,290.05908,-2.1,290.05908,1.5
2013.0,3.0,290.05908,0.12667942,282.0,290.05908,114.0,290.05908,290.05908,8.317447,9.2,290.05908,0.44434237,290.05908,1.4
2013.0,3.0,290.05908,2.7247605,143.612,290.05908,20.207584,290.05908,290.05908,11.348352,7.5,290.05908,-3.0656626,290.05908,1.3
2013.0,3.0,290.05908,-9.422125,96.58739,290.05908,-29.07975,290.05908,290.05908,-2.7969284,6.6,290.05908,-4.253209,290.05908,0.1
