0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2013.0,3.0,290.0591,0.0,250.0,290.0591,102.0,290.0591,290.0591,17.0,1.5,290.0591,-2.425,290.0591,0.8
2013.0,3.0,290.0591,1.0,240.0,290.0591,91.0,290.0591,290.0591,18.153847,0.7,290.0591,-2.7,290.0591,1.2
2013.0,3.0,290.0591,8.375,238.0,290.0591,83.0,290.0591,290.0591,17.0,1.5,290.0591,-2.5,290.0591,0.6
2013.0,3.0,290.0591,3.0,243.0,290.0591,86.0,290.0591,290.0591,17.0,0.3,290.0591,-2.7,290.0591,1.1277777
2013.0,3.0,290.0591,4.0,246.0,290.0591,57.0,290.0591,290.0591,17.0,-0.9,290.0591,-3.3,290.0591,0.5
2013.0,3.0,290.0591,5.0,275.0,290.0591,81.86667,290.0591,290.0591,17.0,1.6,290.0591,-1.5,290.0591,1.1277777
2013.0,3.0,290.0591,6.0,246.78947,290.0591,41.0,290.0591,290.0591,17.0,0.3,290.0591,-2.7,290.0591,0.4
2013.0,3.0,290.0591,7.0,246.78947,290.0591,46.0,290.0591,290.0591,17.0,5.64,290.0591,-2.425,290.0591,1.5
2013.0,3.0,290.0591,8.0,292.0,290.0591,81.86667,290.0591,290.0591,17.0,8.3,290.0591,-2.425,290.0591,0.8
2013.0,3.0,290.0591,9.0,251.0,290.0591,81.86667,290.0591,290.0591,18.153847,10.1,290.0591,-2.425,290.0591,0.6
2013.0,3.0,290.0591,10.0,228.0,290.0591,81.86667,290.0591,290.0591,18.153847,12.7,290.0591,-1.6,290.0591,1.2
2013.0,3.0,290.0591,11.0,217.0,290.0591,81.86667,290.0591,290.0591,17.0,5.64,290.0591,-1.6,290.0591,1.7
2013.0,3.0,290.0591,12.0,255.0,290.0591,81.86667,290.0591,290.0591,17.0,5.64,290.0591,-3.1,290.0591,1.1277777
2013.0,3.0,290.0591,13.0,258.0,290.0591,111.0,290.0591,290.0591,17.0,5.64,290.0591,-3.2,290.0591,1.1277777
2013.0,3.0,290.0591,14.0,277.0,290.0591,102.0,290.0591,290.0591,39.0,5.64,290.0591,-3.2,290.0591,1.1277777
2013.0,3.0,290.0591,15.0,282.0,290.0591,79.0,290.0591,290.0591,18.153847,5.64,290.0591,-1.8,290.0591,1.1277777
2013.0,3.0,290.0591,16.0,246.78947,290.0591,62.0,290.0591,290.0591,18.153847,5.64,290.0591,-2.425,290.0591,1.9
2013.0,3.0,290.0591,8.375,216.0,290.0591,81.86667,290.0591,290.0591,18.153847,5.64,290.0591,-1.7,290.0591,1.4
2013.0,3.0,290.0591,8.375,201.0,290.0591,76.0,290.0591,290.0591,18.153847,5.64,290.0591,-2.5,290.0591,1.9
2013.0,3.0,290.0591,8.375,211.0,290.0591,79.0,290.0591,290.0591,10.0,13.4,290.0591,-2.6,290.0591,1.5
2013.0,3.0,290.0591,8.375,227.0,290.0591,99.0,290.0591,290.0591,18.153847,11.8,290.0591,-2.1,290.0591,1.5
2013.0,3.0,290.0591,8.375,282.0,290.0591,114.0,290.0591,290.0591,18.153847,9.2,290.0591,-2.425,290.0591,1.4
2013.0,3.0,290.0591,8.375,246.78947,290.0591,81.86667,290.0591,290.0591,18.153847,7.5,290.0591,-2.425,290.0591,1.3
2013.0,3.0,290.0591,8.375,246.78947,290.0591,81.86667,290.0591,290.0591,18.153847,6.6,290.0591,-2.425,290.0591,0.1
