0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.0,3.0,290.05908,0.0,250.0,290.05908,102.0,290.05908,290.05908,17.0,1.5,290.05908,0.0,290.05908,0.8
2013.0,3.0,290.05908,1.0,240.0,290.05908,91.0,290.05908,290.05908,0.0,0.7,290.05908,-2.7,290.05908,1.2
2013.0,3.0,290.05908,0.0,238.0,290.05908,83.0,290.05908,290.05908,17.0,1.5,290.05908,-2.5,290.05908,0.6
2013.0,3.0,290.05908,3.0,243.0,290.05908,86.0,290.05908,290.05908,17.0,0.3,290.05908,-2.7,290.05908,0.0
2013.0,3.0,290.05908,4.0,246.0,290.05908,57.0,290.05908,290.05908,17.0,-0.9,290.05908,-3.3,290.05908,0.5
2013.0,3.0,290.05908,5.0,275.0,290.05908,0.0,290.05908,290.05908,17.0,1.6,290.05908,-1.5,290.05908,0.0
0.0,3.0,290.05908,6.0,0.0,290.05908,41.0,290.05908,290.05908,17.0,0.3,290.05908,-2.7,290.05908,0.4
2013.0,3.0,290.05908,7.0,0.0,290.05908,46.0,290.05908,290.05908,17.0,0.0,290.05908,0.0,290.05908,1.5
2013.0,0.0,290.05908,8.0,292.0,290.05908,0.0,290.05908,290.05908,17.0,8.3,290.05908,0.0,290.05908,0.8
2013.0,3.0,290.05908,9.0,251.0,290.05908,0.0,290.05908,290.05908,0.0,10.1,290.05908,0.0,290.05908,0.6
0.0,3.0,290.05908,10.0,228.0,290.05908,0.0,290.05908,290.05908,0.0,12.7,290.05908,-1.6,290.05908,1.2
2013.0,3.0,290.05908,11.0,217.0,290.05908,0.0,290.05908,290.05908,17.0,0.0,290.05908,-1.6,290.05908,1.7
2013.0,3.0,290.05908,12.0,255.0,290.05908,0.0,290.05908,290.05908,17.0,0.0,290.05908,-3.1,290.05908,0.0
0.0,3.0,290.05908,13.0,258.0,290.05908,111.0,290.05908,290.05908,17.0,0.0,290.05908,-3.2,290.05908,0.0
2013.0,3.0,290.05908,14.0,277.0,290.05908,102.0,290.05908,290.05908,39.0,0.0,290.05908,-3.2,290.05908,0.0
2013.0,3.0,290.05908,15.0,282.0,290.05908,79.0,290.05908,290.05908,0.0,0.0,290.05908,-1.8,290.05908,0.0
2013.0,3.0,290.05908,16.0,0.0,290.05908,62.0,290.05908,290.05908,0.0,0.0,290.05908,0.0,290.05908,1.9
2013.0,3.0,290.05908,0.0,216.0,290.05908,0.0,290.05908,290.05908,0.0,0.0,290.05908,-1.7,290.05908,1.4
2013.0,3.0,290.05908,0.0,201.0,290.05908,76.0,290.05908,290.05908,0.0,0.0,290.05908,-2.5,290.05908,1.9
0.0,3.0,290.05908,0.0,211.0,290.05908,79.0,290.05908,290.05908,10.0,13.4,290.05908,-2.6,290.05908,1.5
2013.0,3.0,290.05908,0.0,227.0,290.05908,99.0,290.05908,290.05908,0.0,11.8,290.05908,-2.1,290.05908,1.5
2013.0,3.0,290.05908,0.0,282.0,290.05908,114.0,290.05908,290.05908,0.0,9.2,290.05908,0.0,290.05908,1.4
2013.0,3.0,290.05908,0.0,0.0,290.05908,0.0,290.05908,290.05908,0.0,7.5,290.05908,0.0,290.05908,1.3
2013.0,3.0,290.05908,0.0,0.0,290.05908,0.0,290.05908,290.05908,0.0,6.6,290.05908,0.0,290.05908,0.1
