0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
19.0,4.0,15.0,119.0,6.0,91.0,58.0,77.5,33.0,97.0,5.0,1.0,50.0,90.0,8.0,93.0,49.0,135.0,160.0,40.0,100.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.0,119.0,37.0,5.0,38.8333,101.9,7.36,-1.0,2.0,-1.0,20.0,1.0,40.0,10.0,4.0,12.032818,12.6,5.0,20.0,2.0,159.0,3.2,109.0
18.954546,4.0,14.925838,119.75,6.0,88.5,56.5,77.5,33.0,97.0,5.0,1.0,50.0,90.0,8.0,93.0,47.75,135.0,160.0,40.0,100.0,11.924999,-1.0,-1.0,-1.0,-1.0,-1.0,76.0,119.98008,37.0,5.0,38.8333,101.703026,7.354494,-1.0,2.0,-1.0,20.0,1.0,40.0,10.0,4.0,12.0,12.6,5.0,20.0,2.0,159.0,3.211795,109.0
18.86426,4.0,15.0,120.5,6.0,86.0,55.0,77.5,33.0,97.0,5.0,1.0,50.0,90.0,8.0,93.0,46.5,135.0,160.0,40.0,100.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.0,119.0,37.0,5.0,38.8333,101.9,7.36,-1.0,2.0,-1.0,20.0,1.0,40.0,10.0,4.0,11.932018,12.6,5.0,20.0,2.0,159.0,3.2,109.0
18.863636,4.0,15.0,121.25,6.0,83.5,53.5,77.5,33.0,97.0,5.0,1.0,50.011505,90.0,8.0,93.0,45.25,135.0,160.0,40.0,100.0,11.922227,-1.0,-1.0,-1.0,-1.0,-1.0,76.0,119.0,37.0,5.0,38.8333,101.9,7.36,-1.0,2.0,-1.0,20.0,1.0,40.0,10.0,4.0,12.0,12.6,5.0011253,20.0,2.0,159.0,3.2,109.0
18.818182,4.0,15.0,122.0,6.0,81.0,52.0,77.5,33.0,97.0,5.0,1.0,50.0,90.0,8.0,93.0,44.0,135.0,160.0,40.0,100.0,11.970304,-1.0,-1.0,-1.0,-1.0,-1.0,76.0,119.0,37.0,5.0,38.8333,101.9,7.36,-1.0,2.0,-1.0,20.0,1.0,40.0,10.0,4.0,12.0,12.6,5.0,20.0,2.0,159.0,3.2,109.0
18.772728,4.0,15.0,119.0,6.0,86.5,57.25,77.5,33.0,96.5,5.0,1.0,50.0,90.0,8.0,93.0,50.0,135.0,160.0,40.0,100.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.0,119.0,37.0,5.0,38.74072,101.73334,7.36,-1.0,2.0,-1.0,20.0,1.0,40.0,10.0,4.0,12.0,12.6,5.0,20.0,2.0,159.0,3.2,109.0
18.727272,4.0,14.958819,116.0,6.0,92.0,62.5,77.5,33.0,96.0,5.0,1.0,50.0,90.0,8.0,93.0,56.0,135.0,160.0,40.0,100.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.0,119.0,37.0,5.0,38.648136,101.566666,7.36,-1.0,2.0,-1.0,20.0,1.0,40.0,10.0,4.0,12.0,12.6,5.0,20.0,2.0,157.61757,3.2,109.0
18.681818,4.0,15.0,117.0,6.0,95.5,66.25,77.5,32.824123,96.0,5.0,1.0,50.0,90.0,8.0,93.0,59.5,136.19589,160.0,40.0,100.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.0,119.0,37.0,5.0,38.55555,101.4,7.36,-1.0,2.0,-1.0,20.0,1.0,40.0,10.0,4.0,12.0,12.6,5.0,20.0,2.0,159.0,3.2,109.0
18.636364,4.0,15.0,118.0,6.0,99.0,70.0,77.5,33.0,96.0,5.0,1.0,50.0,90.0,8.0,93.0,63.0,135.0,160.0,40.0,100.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.0,119.0,37.0,5.0,38.462967,101.23334,7.36,-1.0,2.0,-1.0,20.0,1.0,40.0,10.0,4.0,12.0,12.6,5.0,20.0,2.0,159.0,3.2,109.67134
18.59091,3.9733078,15.0,117.5,6.0,89.5,61.5,77.5,33.0,95.5,5.0,1.0,50.0,90.0,8.0,93.0,54.728306,135.0,160.0,40.0,100.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.0,119.0,37.0,5.0,38.370384,101.066666,7.36,-1.0,2.0,-1.0,20.0,1.0,40.0,10.0,4.0,12.0,12.6,5.0,20.0,2.0,159.0,3.2,109.0
18.545454,4.0,15.080833,117.0,6.0476775,80.0,53.0,77.5,33.0,95.0,5.0,1.0,50.0,90.0,8.0,93.0,47.0,135.0,160.0,40.0,100.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.0,119.0,37.10645,5.0,38.2778,100.9,7.36,-1.0,2.0,-1.0,20.0,1.0,40.0,10.0,4.0,12.077551,12.6,5.0,20.0,2.0,158.9319,3.1868522,107.969574
18.5,3.9614172,15.0,113.0,6.0,82.0,56.0,77.5,23.0,94.0,5.0,1.0,50.0,90.0,8.0,93.0,47.0,135.0,160.0,40.0,100.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.0,119.0,37.0,5.0,38.1528,100.675,7.36,-1.0,2.0,-1.0,20.0,1.0,40.0,10.0,4.0,11.95913,12.6,5.0,20.0,2.0,159.0,3.2,109.0
18.454546,4.034598,15.0,114.0,6.0,80.0,56.0,77.5,33.0,92.0,5.0,1.0,50.0,90.0,8.0,93.0,51.0,135.0,160.0,40.0,100.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.0,119.0,37.185215,5.0,38.0278,100.45,7.36,-1.0,2.0,-1.0,20.0,1.0,40.0,10.0,4.0,12.0,12.6,5.0,19.848577,2.0,159.0,3.2,109.0
18.23847,4.0,15.0,112.0,6.0,87.5,65.5,77.5,32.0,93.5,5.0,1.0,50.0,90.0,8.0,93.0,60.5,135.0,160.0,40.0,100.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.0,119.0,37.0,5.0,37.9028,100.225,7.36,-1.0,2.0,-1.0,20.0,1.0,40.0,10.0,4.0,12.0,12.6,5.0,20.0,2.0,159.0,3.2,109.0
18.363636,4.0,14.856147,110.0,6.0,95.0,75.0,77.5,31.0,95.0,5.0,1.0,50.0,90.0,8.0,93.0,70.0,135.0,160.0,40.0,100.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.0,119.0,37.0,3.0,37.7778,100.0,7.313256,-1.0,2.0,-1.0,20.0,1.0,40.0,10.0,4.0,12.0,12.6,5.0,20.0,2.0,159.0,3.2,109.0
