0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1928.3580322265625,3.0,-180.2299346923828,0.0,250.0,-1948.2606201171875,102.0,2807.2861328125,441.5458984375,17.0,1.5,-357.9832763671875,60.42143249511719,2408.844970703125,0.8
2013.0,3.0,566.4031982421875,1.0,240.0,-2647.794677734375,91.0,3023.4296875,1507.1846923828125,118.02120971679688,0.7,-52.4957275390625,-2.7,2620.64697265625,1.2
2013.0,3.0,347.38861083984375,102.67717742919922,238.0,-2719.700927734375,83.0,2736.0869140625,1357.9835205078125,17.0,1.5,-11.110992431640625,-2.5,2297.14892578125,0.6
2013.0,3.0,300.7380676269531,3.0,243.0,-2938.149658203125,86.0,3456.004638671875,2172.516357421875,17.0,0.3,-730.7059326171875,-2.7,2859.70263671875,116.18051147460938
2013.0,3.0,-285.42913818359375,4.0,246.0,-3283.282958984375,57.0,3119.677490234375,1624.2607421875,17.0,-0.9,-313.1666259765625,-3.3,2450.808837890625,0.5
2013.0,3.0,822.7278442382812,5.0,275.0,-2510.88916015625,224.95388793945312,3581.53564453125,1756.263671875,17.0,1.6,-240.7330780029297,-1.5,3042.72607421875,83.02986907958984
2038.3140869140625,3.0,168.90985107421875,6.0,398.37762451171875,-2584.859619140625,41.0,3289.9052734375,1803.5234375,17.0,0.3,-261.86810302734375,-2.7,2433.3984375,0.4
2013.0,3.0,854.2176513671875,7.0,385.79058837890625,-2664.29296875,46.0,3619.35009765625,2106.713134765625,17.0,-184.79103088378906,166.9801788330078,14.641448974609375,2496.48046875,1.5
2013.0,21.543548583984375,502.4609375,8.0,292.0,-2197.562744140625,274.5240478515625,3199.10302734375,1764.0869140625,17.0,8.3,275.4504699707031,3.4428863525390625,2952.2470703125,0.8
2013.0,3.0,378.59722900390625,9.0,251.0,-3323.3681640625,293.8284912109375,3454.043212890625,1852.3809814453125,153.60775756835938,10.1,-200.8023223876953,33.987762451171875,2545.97119140625,0.6
2079.935791015625,3.0,759.6026000976562,10.0,228.0,-3108.58447265625,300.22686767578125,3438.67138671875,1970.1881103515625,151.99984741210938,12.7,-99.29872131347656,-1.6,2447.490234375,1.2
2013.0,3.0,617.0880126953125,11.0,217.0,-3485.119873046875,286.78802490234375,3474.76171875,2368.02587890625,17.0,-266.870361328125,-22.269927978515625,-1.6,3000.114501953125,1.7
2013.0,3.0,1144.3463134765625,12.0,255.0,-1951.5657958984375,240.68618774414062,3566.250244140625,2239.157958984375,17.0,-198.7893829345703,232.52493286132812,-3.1,2585.8291015625,93.77098083496094
1995.577880859375,3.0,706.8120727539062,13.0,258.0,-2585.5380859375,111.0,3867.736572265625,2030.96044921875,17.0,-176.25257873535156,-815.0263061523438,-3.2,2444.58544921875,98.87490844726562
2013.0,3.0,690.1842651367188,14.0,277.0,-2954.270751953125,102.0,3722.5810546875,2122.7353515625,39.0,-211.6772003173828,-419.08544921875,-3.2,2998.364990234375,128.23765563964844
2013.0,3.0,760.4373779296875,15.0,282.0,-2543.01220703125,79.0,3798.5048828125,2008.806640625,165.904541015625,-204.9210662841797,-539.6485595703125,-1.8,2794.392822265625,83.59231567382812
2013.0,3.0,760.5045166015625,16.0,368.9656066894531,-2388.26611328125,62.0,3220.61279296875,2062.18212890625,123.20899963378906,-229.7455291748047,257.6480712890625,20.970321655273438,2463.75244140625,1.9
2013.0,3.0,560.7249755859375,138.9031219482422,216.0,-2843.672119140625,260.6192626953125,2891.7783203125,2207.527099609375,153.38914489746094,-273.873046875,370.21685791015625,-1.7,2429.59375,1.4
2013.0,3.0,422.60845947265625,149.13999938964844,201.0,-3087.353515625,76.0,3048.051513671875,1902.3890380859375,122.51126861572266,-222.8968048095703,231.22515869140625,-2.5,2324.27880859375,1.9
2048.832763671875,3.0,253.17416381835938,163.60328674316406,211.0,-2430.328857421875,79.0,2738.6591796875,1524.23046875,10.0,13.4,55.08861541748047,-2.6,1801.60205078125,1.5
2013.0,3.0,325.59185791015625,134.08676147460938,227.0,-2621.020751953125,99.0,2784.243408203125,1938.4931640625,116.71034240722656,11.8,291.84674072265625,-2.1,2259.1005859375,1.5
2013.0,3.0,6.1232757568359375,143.8727264404297,282.0,-3336.99853515625,114.0,2799.9638671875,1789.352294921875,133.5736083984375,9.2,-40.01190185546875,14.377044677734375,2485.705810546875,1.4
2013.0,3.0,445.33233642578125,187.32447814941406,369.18084716796875,-2612.70947265625,235.0765380859375,2810.356689453125,2153.733154296875,107.37893676757812,7.5,383.5582275390625,15.521072387695312,2383.85400390625,1.3
2013.0,3.0,358.499267578125,143.41920471191406,383.04620361328125,-2330.3212890625,175.41334533691406,1651.2431640625,1945.256591796875,82.75585174560547,6.6,312.2358093261719,-19.125625610351562,1635.2861328125,0.1
