0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
63.099619640851415,64.7681858301329,68.76661592033345,73.04434409086859,72.58706703864205,67.39692196695421,61.227718589631166,57.17609766864108,57.5181439637453,59.93584342964653,65.41232734019472,71.73536674265317,67.41478691126648,38.18140855675495,20.273852593816557,28.869875245255443,48.02552106420359,54.78678267483272,47.20860246790067,36.24308466385634,37.32725783367582,52.47565088763441,66.40434964449906,72.13497817646176,67.32593743031461,58.54848897226842,50.01121367248819,43.65676669904141,42.2869438411093,43.27702757057541,45.98916227165149,49.66018719184029,51.22264685212238,52.466963733194525,52.98862255614056,54.97344906567472,55.188271837869806,56.85730650888249,71.16134957509306,80.34523820180311,79.38783158053565,79.75276336197707,77.59302200502705,79.8908561994313,82.63286630381734,81.69213643483162,63.84463477551122,29.081056123608167,12.286063787992244,29.11714480973608,58.4619561791766,57.4451716087471,42.03965165328754,34.137393502088045,36.35883510603895,39.99303082358075,42.3971318051861,46.36168838335486,50.80811255169707,53.5191032809985,49.044397437344806,37.52450717622266,30.62061730795219,34.4844581781503,47.46863524646624,54.48017051354071,52.22428289106562,45.82155081915711,37.03498898028692,29.15762805109905,28.634223760822664,34.16459044965846,42.7915445775438,52.603936952947,66.38575962307516,80.527718362732,80.0086161928837,61.89742664942026,36.55141553842998,24.09983553848923,48.08408655158367,69.10505463829966,70.78501331799274,59.00122530398614,40.65915832250672,45.08897413738047,49.03092328407567,37.27952834934533,37.906008113197856,41.255203575072464,44.10748132840937,53.63535152355752,63.92538824142056,62.55501513305421,51.792156557850376,43.58458840013894,45.12731907530228,46.56069244178737,35.44318477074798,25.972293755498725
52.91448718114066,49.35463831695784,43.01145721279204,37.18082646427484,45.67847077282515,59.66557116843889,68.12716158440888,74.1584306864572,78.31831268636424,82.6656681173843,81.53441583579624,67.18941138122615,40.68935587818852,29.505402897770672,47.58202463236744,49.77333849700317,50.31888583784762,62.88558394700241,74.0356765482943,73.44623557968643,70.12699825701067,70.36735015927967,59.32130510224021,37.84048864188178,24.01723896113525,22.77407632819792,26.85138201492648,31.33611501121303,36.40407629261813,39.8500488328367,41.6695056995789,43.06919654835556,43.75355904761439,45.53321134605876,49.21565054819273,56.56072092874918,69.34055343723583,76.63296640533387,66.53247482056403,33.56963688755216,23.840609324475484,39.60102398309577,45.28378027867348,45.1682425650855,48.016285647573866,46.73564301356562,37.52407977693974,39.49313666280338,44.64240788634456,28.90074079703565,36.758029981728974,57.92479520672727,68.03273901585005,63.57679340648921,56.553512377933565,55.44224494724921,57.08817144781886,59.11354395548035,60.182465319514456,55.85259459367475,49.32663302071317,50.99239884689263,57.49599630347974,56.21547339693761,58.21766108851675,67.56496286845905,73.6097857204722,76.00445501226847,75.55557553708347,68.26256054515981,53.96170274996695,44.96347155197354,45.36382891352137,52.02820963168339,63.80522256894904,59.97175975348221,28.90388929940726,20.72555072492839,25.13507274358857,26.31993625800461,26.33099814385993,41.8235638662227,51.75178662580977,48.60540938300603,49.10164867352425,50.75140160291887,61.338093449762574,63.72442878436028,58.3679572044754,57.93825335680558,60.02136424816005,60.33859646480211,52.67406713231579,37.80235157817328,30.567610527577504,31.95585554003489,34.17757557323394,34.476272156283684,38.89250751744184,49.62936831597919
36.51771763311787,34.87497939437972,35.777375346067416,41.57872437108032,46.498133112760165,44.22782789400761,43.859967049807246,47.63597459410492,52.67190333916996,52.02519996969692,38.5985257883357,28.673071203916862,29.585490118921847,31.174863852057957,32.7982937377612,45.20921339657789,52.11374250144167,55.763647845475774,57.17111883117052,57.00997613520193,55.766701152927546,44.15561388587325,27.081457445252187,26.542548175535025,40.902160034323245,53.65717123231213,55.42170390733501,48.99870692029457,43.65662123647483,42.08298018414568,44.14271430454303,48.0179417918369,51.35491090226721,55.8042552371605,60.87635099178221,66.72067538385592,66.9183189393327,49.272560557522354,24.86217161083193,22.00388852914988,44.14012411512974,57.53980775432538,57.94118662259219,58.35579595733703,58.93627725582482,59.06318084740027,61.33672671649535,59.14690360366174,63.16157296228759,58.90179424485308,54.83257074150721,56.85098820073553,63.38444384270223,69.34337812831608,70.35979152820691,67.62610419960484,64.250143048227,59.9859025487072,51.41253965182878,42.171639464778586,39.23592027382317,42.34768900856499,47.8525500192495,54.31781956311896,54.83476259312443,46.96224124857727,36.335769393326345,35.312058153788165,47.41874706771745,65.90152063780874,78.12701616292446,82.63644073731467,84.8741353845287,85.33440015840033,74.64002481800793,39.48774279354326,38.562709305748,65.51750480111264,70.98797259408673,59.35293730033207,46.76948878034752,47.97364887893208,49.78722590306429,52.14187149979331,55.87840308051534,62.78493111701824,66.77019070244394,71.71121555095323,71.87817510948533,69.59882277692327,64.51607850123668,58.00706688606595,49.60307783786836,49.5408633860796,54.14928540659434,52.05301094963176,47.24847127692455,43.249530150552026,39.363634544927,46.241247222502345
39.25736811157617,44.3407946898045,45.63138622526995,47.0195602380104,51.08433693046097,55.95849260566115,58.99102095052314,60.68293163721364,58.8314992517436,51.07517401590093,49.79160260163487,60.04801859970668,63.37729108986287,57.94048212961582,55.50742948380789,57.35494931849521,58.59242864070343,55.58118220237904,44.89150426411421,33.56624100506813,28.27294561217212,27.83078354390455,35.75451026660762,41.99601584306713,41.56507365712388,49.415614757135664,63.97485507485651,73.73018989606777,76.57751933944546,76.29246220878831,76.62802658796886,76.2750577241888,77.66552983951962,76.79108530665103,75.1774044320583,65.00529436753943,45.095838749267386,28.45201143654963,38.63909820218957,46.94276391191094,45.08230332868233,52.98196341891245,60.64324298621504,70.63600605227255,77.38849863737329,75.34145249600938,69.83860444483237,64.50027236260787,59.5265394938624,60.25674189909166,63.96804339802368,61.68098866175384,51.515839577128254,38.01615437193401,31.04642075677483,31.53227759552562,31.64223440546546,30.3759248840504,27.13474692178032,28.002953741571684,34.471161873845205,39.04437750874048,40.38010170206855,37.92775529670224,35.759541921015895,36.28596321218588,40.41361208313344,47.77178544568788,51.10475730314329,50.06762604392784,53.48133526449183,68.24012575531368,73.08710181908495,53.6798022967196,24.90243074318162,17.878387786841383,26.354434886518312,34.831903310605696,51.69774560103158,59.69778726503356,63.63688056137873,65.03765475213822,63.96755692168752,62.73378275273984,62.90606458502086,61.191482484719,55.3071748970215,41.0563582606072,32.5709381001154,32.32346323269602,33.19840327897807,34.39121109743628,37.742946090095714,42.37805516836319,53.29021112765916,66.9102142211759,77.84125737498388,80.66115737565231,80.41263069855496,80.14679701147277
44.99174192675749,47.56730883824433,53.99031292172122,61.85809262103668,69.09923654053604,77.7765252996623,78.72360893047544,69.91563585469716,55.57311344121904,47.25987717774002,46.300771020281886,48.158370364732335,51.04030508194587,52.18508997716904,53.29125771933904,50.50455366442499,45.574007651936974,39.279278791481445,38.44880309437356,43.22477103495908,49.496841478254005,50.13904913322946,44.80743909652167,44.26539522699744,47.653353158124325,51.360565176735285,59.21986838763282,58.27438431825362,46.26243249213639,36.66485025810251,36.477185777525456,42.83051335599612,46.44634780009152,44.89015288723134,39.44304046864957,34.63812693817447,33.7637164010458,38.7005743438466,38.35249127926417,45.18784852919306,49.676667512388015,54.29258310101567,60.089020836975415,63.811667514055536,53.54194615011252,35.288384816503346,27.794084718018176,28.792852288426324,33.16115625663766,35.04507068037061,37.95777965854737,39.93148880698998,41.30860619181673,44.89750869315293,49.68659516780902,51.09053439544363,49.54592604443116,44.322925240994536,36.04959261623056,24.568858390110115,20.809717232516515,25.376593237077557,30.31932905246226,36.71127549371608,44.42155095285944,50.21853692235262,53.01283406881863,56.532602169923,59.90076792309357,61.23388419656565,61.81903461721987,56.332009255470986,38.77315787758043,28.365608502501072,34.313179587006395,35.58994185470251,28.495089241126664,35.51669204334898,39.11589721549221,33.29882826290213,32.82892246020288,36.55612689858975,39.46088844104285,41.46458717519258,43.982305150533456,44.16228682612545,43.60039162345617,44.96183487795016,49.1704784489558,52.72923203070685,54.811057612733606,55.64649498578687,54.849732259748166,55.58826308712932,60.98792701774859,74.52921447595824,82.72881654991411,58.0265752386204,30.389647599838145,24.506053250070824
83.26112520743922,81.62330671777542,79.20031713383847,78.1501698271223,73.4992420143067,59.75960738846625,37.3906446769834,22.998902553184543,22.58205615788252,25.574806718315607,29.0152464463734,29.88764710671472,27.953452622077453,26.505802842476285,28.82867214062614,30.106675468405736,32.41326589560001,37.107978252473565,41.48715332723511,44.93786638590012,50.854703169800416,59.93022453260022,67.17389705334256,70.15941521537347,73.26178731674646,73.62613290015415,62.422166223248574,39.41996462644979,27.16635522664878,33.269983124853994,44.29789997443301,50.70185785373671,50.29909671690251,48.92735549329036,50.76297433376457,55.212124138608885,54.727376621828725,51.50503956185467,49.90124663308473,50.79752260247359,57.97945397236703,65.69288626742686,66.87361462081074,55.2438790799156,39.14340920435237,40.59032676924854,52.528757638438215,59.44170684365445,59.51217401297198,54.948063673822446,53.13241761917353,53.9395491613552,54.11717521498377,57.248269981162046,65.42035169260488,77.8285776014946,84.96297792706974,86.02974141672571,84.62185690485386,76.68994824298146,57.62416724020859,38.49162735252769,29.433010418317657,28.79562174308912,32.757657814181464,37.99103379451207,43.787650262536864,48.86608526982246,53.69596560585256,62.16956702008367,68.30882620889594,63.89046901164734,60.51900372811414,66.46896705367453,62.40836040699595,57.347944440821664,48.345670532621945,39.813630810388666,41.58556832181764,43.05669134670257,44.85267692012499,46.12353909334988,47.64282147203454,49.91968616433938,52.88151707258025,55.63992126112084,57.91158290653784,59.35343205187409,63.18915226320764,67.15147828920169,68.14397969015036,67.82897571938909,69.74784029508997,74.43175201647266,78.66321845959064,74.87403936849188,39.431322912482536,12.03692921612567,18.978574749643517,47.281282864867606
33.63610563040441,34.23542446930273,42.21221271274198,45.0569848368213,41.24600769354173,34.48066271915339,35.31539618868537,46.49824391613196,50.398957381459965,42.32740707487416,34.73000346322242,32.80241895508508,36.23227633939449,42.71088556808071,46.97057781219353,47.26235311385061,44.73510974590685,41.91748557322689,42.85164732184489,47.228668322488566,52.95662951025377,62.8104294196706,74.55680145704649,75.84490072325995,59.45107549413443,35.40567967340653,21.22794923658611,23.943307305503858,29.52592548421861,33.34570000597424,38.1043791388889,41.85740978691834,44.51147311651415,47.40357318360307,52.50107449468386,60.49707765485312,70.86701195851764,75.38694722529743,76.07818958818916,75.07721427431558,72.0127548370081,64.72629877963392,51.788519087360726,39.301443970543474,39.749040068214434,43.9501772477003,48.87918580596066,61.46950303363209,75.68110357976241,88.71161273584669,94.93763869153972,93.18371026993402,87.97567508915988,84.23668108312157,81.30302814930485,72.4656248688722,54.44221666656642,37.15887653377899,37.97796598158354,56.36172979684974,72.77076709039993,76.28329701845622,66.63369120689673,53.82182999669556,45.930312736740845,44.68777899271676,47.254845184520725,51.94356604539379,58.80470496070408,63.411288437878696,55.826909897849184,41.31174027001686,40.6732086007769,50.96652575083424,60.20028639836214,60.70718414376893,62.93139284928074,64.87622213288243,65.01886644446614,67.19523529733982,69.97722795885242,73.41635567680498,75.73140736274824,75.52178706984893,72.02093886226251,65.47069330727984,62.074276180421286,56.67429263728175,48.63547628539513,35.630949827842194,29.674979360565416,33.93260525333684,43.0749424308447,53.38139232745536,60.32822366181788,49.54091840871488,38.06129804745371,50.03681742183336,37.11497884802965,31.91013940703657
35.72497558857642,50.45847617552245,56.283843615544825,57.47370963195504,59.59181286555042,59.10090244533096,53.07107929156352,54.61854000425124,67.68252726877215,75.23516617308933,69.66076117620733,57.9927104800228,47.045034983195706,45.1360816111552,53.41467131263098,65.34093314055602,70.00197988058399,70.54129623546655,70.73740938690959,71.56147418092955,71.5181809236661,69.61145434326434,57.17045780491522,34.2538980165089,20.946932203443357,22.877420650170546,42.79462372243753,52.829109649870496,45.38742472935558,39.64486855267377,39.78632539083512,41.47781350993074,45.48468285074703,49.5461986204729,54.404300744569824,58.45582868578445,54.89851192568975,46.04483403000853,39.22435028392631,38.359310677764256,38.09393866647977,36.26665778663892,35.34568712982172,38.91100349860048,41.91844589830402,44.50154543437008,49.4211109382728,54.331400346288696,61.4003031145764,64.07780855413392,50.03191281686918,31.85830112137369,31.22061210457921,40.16113800901953,43.92636075991597,37.05699829705265,30.806236225434823,33.41107417981862,41.64095646478869,42.519456957652416,43.75186724622117,58.97410188169919,69.52824588225047,69.63977924743295,69.33337922742268,70.90840604246233,72.2882169298631,75.54201180597133,74.89970706215821,60.85638429689767,39.90234195568142,36.50461555807254,42.017741003370006,42.59854468518808,37.19934811015989,34.470540767793864,37.72044367871767,48.06176656700817,61.03816172537678,71.73413790137528,72.69957738020628,60.005775276170056,42.810808214885306,30.530413394107946,26.42356417810713,28.380002574211503,29.89887272243992,28.884220230223946,28.340431608604327,32.67644888580274,48.31381832087269,60.394087601109625,62.83863606530551,64.1381439083155,59.71374499826391,50.751351824358856,52.6151343435375,57.23295139621823,62.94520094675157,58.705334115989984
39.36497231159572,43.12138614430594,51.03338208865349,59.36995903605009,70.86444386024962,79.33216965610045,78.06945795758264,74.8698023718505,71.73975247295176,70.89334765758079,75.35174247248816,81.05886353897515,86.87349180444717,89.04123784616218,89.36472444019556,76.25778807252698,52.209203461093054,31.881277202197484,28.14032412772588,38.8621228708269,50.89302106328023,50.39755231912375,43.412052549618544,44.52716994662271,50.86666417257547,40.11187047552092,32.99245159866679,46.91505129136438,58.45432071673273,60.73301297143985,59.80264377695397,60.862474400595886,61.38525443116312,63.33500740448837,61.26846913570536,53.589195100479,43.33018609810063,38.77779640727727,42.004277147189214,48.44820267911791,53.22712136487515,56.19839328929264,56.576920236880845,53.43252803776786,54.59874753207858,57.64011079717608,62.15657581253564,66.58780501514615,65.64694999463353,51.074829636314654,37.87762970571799,43.912506080129305,56.22082182203234,60.79455272771658,61.62817117701365,63.27213929411344,65.44967728879926,61.9311862991532,61.062159864582114,61.87170816827135,63.290504756982536,53.80003086451119,31.82002247622509,24.424011619696287,34.032629229011526,49.984292175491134,61.67795294468266,58.04305074730959,39.93657450461993,25.86531262195902,27.381187777756487,32.84036046197388,36.23214046443216,40.27586053879078,44.724110111359096,49.252963767014215,53.350512937295626,55.7595657160455,58.716546599986366,52.96512705061623,36.270611361618,27.99458000984068,28.558956962489702,36.87477168982635,47.12541736321752,52.36160549523958,50.3599185900082,44.9207527418595,36.77624863336823,27.18155866243278,29.43595458731411,46.60103544011036,64.90866809816737,70.16999172209482,57.879573088318594,50.65324971963391,51.06596042839101,50.91187135671353,51.1038602963864,59.12180685509048
47.40327275558485,49.54899338283354,54.08614375300026,62.86923774502628,64.82005428674881,41.63041491581802,25.364179691154558,38.3006386953698,46.09328390789108,43.22424240136375,41.74400105745524,48.70926090947023,65.35205741519559,68.08902716034547,41.53785001428557,14.493474388277075,11.086781090370115,19.05771326138588,43.77273184923173,58.71300985569867,58.25658349516112,53.5863876406298,53.14049297832866,56.28114200035071,63.92083534685471,70.94677150210654,67.65526066581477,67.9719813363575,65.34364158146676,59.65933201573975,54.30869130056504,50.005567739030695,45.34515799649383,40.39423638720464,35.075497883934084,35.16179587429981,37.03497203806029,40.52733637717864,43.758021354173145,48.543018529961934,57.08534176320666,68.53396108026256,73.27195636186055,70.90980076233822,66.79464045935518,65.26595092510617,65.29717480298571,66.84405403508664,62.72503223206301,55.95048796036736,57.73671630505912,58.31214919802813,68.51756733164288,78.45700869447717,75.53922994869069,65.97212602777232,60.78333607115152,56.131159538997736,50.32981297504999,41.285868156165925,36.8216721697001,34.01071157244475,37.979418491220486,50.39685950206152,58.75038063189169,60.37447810568251,51.41692737038641,37.62484570772989,35.63484732609571,43.21783088182023,44.298463986282975,40.691670890687895,40.24169432549738,42.111725239753326,45.11160920754986,52.63411976983361,63.37235180425979,70.29683428342663,64.32901455211899,48.41175005560992,48.74212047649269,60.47983836396337,61.7140228894405,55.51427065036341,57.381924983375335,69.88728051119098,80.7244410429164,83.14396289329974,82.35220999938583,77.06926408578067,69.14149785833192,67.77930621845904,63.65147860154271,44.76380123084757,30.84265702763086,32.297870057425456,35.70994638273028,39.48819849335271,41.67895485663301,44.117196436355314
