0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2013.0,3.0,290.0590909090909,0.0,250.0,290.0590909090909,102.0,290.0590909090909,290.0590909090909,17.0,1.5,290.0590909090909,-2.84,290.0590909090909,0.8
2013.0,3.0,290.0590909090909,1.0,240.0,290.0590909090909,91.0,290.0590909090909,290.0590909090909,17.0,0.7,290.0590909090909,-2.7,290.0590909090909,1.2
2013.0,3.0,290.0590909090909,7.0,238.0,290.0590909090909,83.0,290.0590909090909,290.0590909090909,17.0,1.5,290.0590909090909,-2.5,290.0590909090909,0.6
2013.0,3.0,290.0590909090909,3.0,243.0,290.0590909090909,86.0,290.0590909090909,290.0590909090909,17.0,0.3,290.0590909090909,-2.7,290.0590909090909,0.76
2013.0,3.0,290.0590909090909,4.0,246.0,290.0590909090909,57.0,290.0590909090909,290.0590909090909,17.0,-0.9,290.0590909090909,-3.3,290.0590909090909,0.5
2013.0,3.0,290.0590909090909,5.0,275.0,290.0590909090909,68.4,290.0590909090909,290.0590909090909,17.0,1.6,290.0590909090909,-1.5,290.0590909090909,0.9399999999999998
2013.0,3.0,290.0590909090909,6.0,251.0,290.0590909090909,41.0,290.0590909090909,290.0590909090909,17.0,0.3,290.0590909090909,-2.7,290.0590909090909,0.4
2013.0,3.0,290.0590909090909,7.0,252.4,290.0590909090909,46.0,290.0590909090909,290.0590909090909,17.0,6.82,290.0590909090909,-1.8200000000000003,290.0590909090909,1.5
2013.0,3.0,290.0590909090909,8.0,292.0,290.0590909090909,68.4,290.0590909090909,290.0590909090909,17.0,8.3,290.0590909090909,-2.4799999999999995,290.0590909090909,0.8
2013.0,3.0,290.0590909090909,9.0,251.0,290.0590909090909,72.4,290.0590909090909,290.0590909090909,17.0,10.1,290.0590909090909,-3.0,290.0590909090909,0.6
2013.0,3.0,290.0590909090909,10.0,228.0,290.0590909090909,66.2,290.0590909090909,290.0590909090909,15.6,12.7,290.0590909090909,-1.6,290.0590909090909,1.2
2013.0,3.0,290.0590909090909,11.0,217.0,290.0590909090909,65.4,290.0590909090909,290.0590909090909,17.0,7.92,290.0590909090909,-1.6,290.0590909090909,1.7
2013.0,3.0,290.0590909090909,12.0,255.0,290.0590909090909,63.4,290.0590909090909,290.0590909090909,17.0,4.720000000000001,290.0590909090909,-3.1,290.0590909090909,1.0799999999999998
2013.0,3.0,290.0590909090909,13.0,258.0,290.0590909090909,111.0,290.0590909090909,290.0590909090909,17.0,5.46,290.0590909090909,-3.2,290.0590909090909,0.8399999999999999
2013.0,3.0,290.0590909090909,14.0,277.0,290.0590909090909,102.0,290.0590909090909,290.0590909090909,39.0,7.0,290.0590909090909,-3.2,290.0590909090909,0.8400000000000001
2013.0,3.0,290.0590909090909,15.0,282.0,290.0590909090909,79.0,290.0590909090909,290.0590909090909,21.4,6.82,290.0590909090909,-1.8,290.0590909090909,0.9399999999999998
2013.0,3.0,290.0590909090909,16.0,233.4,290.0590909090909,62.0,290.0590909090909,290.0590909090909,17.0,9.040000000000001,290.0590909090909,-1.9,290.0590909090909,1.9
2013.0,3.0,290.0590909090909,10.0,216.0,290.0590909090909,65.4,290.0590909090909,290.0590909090909,15.6,7.92,290.0590909090909,-1.7,290.0590909090909,1.4
2013.0,3.0,290.0590909090909,10.0,201.0,290.0590909090909,76.0,290.0590909090909,290.0590909090909,15.6,10.4,290.0590909090909,-2.5,290.0590909090909,1.9
2013.0,3.0,290.0590909090909,8.2,211.0,290.0590909090909,79.0,290.0590909090909,290.0590909090909,10.0,13.4,290.0590909090909,-2.6,290.0590909090909,1.5
2013.0,3.0,290.0590909090909,6.8,227.0,290.0590909090909,99.0,290.0590909090909,290.0590909090909,15.6,11.8,290.0590909090909,-2.1,290.0590909090909,1.5
2013.0,3.0,290.0590909090909,10.4,282.0,290.0590909090909,114.0,290.0590909090909,290.0590909090909,21.4,9.2,290.0590909090909,-2.56,290.0590909090909,1.4
2013.0,3.0,290.0590909090909,12.2,257.6,290.0590909090909,80.0,290.0590909090909,290.0590909090909,21.4,7.5,290.0590909090909,-2.6,290.0590909090909,1.3
2013.0,3.0,290.0590909090909,12.2,257.6,290.0590909090909,80.0,290.0590909090909,290.0590909090909,21.4,6.6,290.0590909090909,-2.6,290.0590909090909,0.1
