0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2013.0,3.0,-1.0,0.0,250.0,-1.0,102.0,-1.0,-1.0,17.0,1.5,-1.0,-2.4250000000000003,-1.0,0.8
2013.0,3.0,-1.0,1.0,240.0,-1.0,91.0,-1.0,-1.0,18.153846153846153,0.7,-1.0,-2.7,-1.0,1.2
2013.0,3.0,-1.0,8.375,238.0,-1.0,83.0,-1.0,-1.0,17.0,1.5,-1.0,-2.5,-1.0,0.6
2013.0,3.0,-1.0,3.0,243.0,-1.0,86.0,-1.0,-1.0,17.0,0.3,-1.0,-2.7,-1.0,1.1277777777777778
2013.0,3.0,-1.0,4.0,246.0,-1.0,57.0,-1.0,-1.0,17.0,-0.9,-1.0,-3.3,-1.0,0.5
2013.0,3.0,-1.0,5.0,275.0,-1.0,81.86666666666666,-1.0,-1.0,17.0,1.6,-1.0,-1.5,-1.0,1.1277777777777778
2013.0,3.0,-1.0,6.0,246.78947368421052,-1.0,41.0,-1.0,-1.0,17.0,0.3,-1.0,-2.7,-1.0,0.4
2013.0,3.0,-1.0,7.0,246.78947368421052,-1.0,46.0,-1.0,-1.0,17.0,5.64,-1.0,-2.4250000000000003,-1.0,1.5
2013.0,3.0,-1.0,8.0,292.0,-1.0,81.86666666666666,-1.0,-1.0,17.0,8.3,-1.0,-2.4250000000000003,-1.0,0.8
2013.0,3.0,-1.0,9.0,251.0,-1.0,81.86666666666666,-1.0,-1.0,18.153846153846153,10.1,-1.0,-2.4250000000000003,-1.0,0.6
2013.0,3.0,-1.0,10.0,228.0,-1.0,81.86666666666666,-1.0,-1.0,18.153846153846153,12.7,-1.0,-1.6,-1.0,1.2
2013.0,3.0,-1.0,11.0,217.0,-1.0,81.86666666666666,-1.0,-1.0,17.0,5.64,-1.0,-1.6,-1.0,1.7
2013.0,3.0,-1.0,12.0,255.0,-1.0,81.86666666666666,-1.0,-1.0,17.0,5.64,-1.0,-3.1,-1.0,1.1277777777777778
2013.0,3.0,-1.0,13.0,258.0,-1.0,111.0,-1.0,-1.0,17.0,5.64,-1.0,-3.2,-1.0,1.1277777777777778
2013.0,3.0,-1.0,14.0,277.0,-1.0,102.0,-1.0,-1.0,39.0,5.64,-1.0,-3.2,-1.0,1.1277777777777778
2013.0,3.0,-1.0,15.0,282.0,-1.0,79.0,-1.0,-1.0,18.153846153846153,5.64,-1.0,-1.8,-1.0,1.1277777777777778
2013.0,3.0,-1.0,16.0,246.78947368421052,-1.0,62.0,-1.0,-1.0,18.153846153846153,5.64,-1.0,-2.4250000000000003,-1.0,1.9
2013.0,3.0,-1.0,8.375,216.0,-1.0,81.86666666666666,-1.0,-1.0,18.153846153846153,5.64,-1.0,-1.7,-1.0,1.4
2013.0,3.0,-1.0,8.375,201.0,-1.0,76.0,-1.0,-1.0,18.153846153846153,5.64,-1.0,-2.5,-1.0,1.9
2013.0,3.0,-1.0,8.375,211.0,-1.0,79.0,-1.0,-1.0,10.0,13.4,-1.0,-2.6,-1.0,1.5
2013.0,3.0,-1.0,8.375,227.0,-1.0,99.0,-1.0,-1.0,18.153846153846153,11.8,-1.0,-2.1,-1.0,1.5
2013.0,3.0,-1.0,8.375,282.0,-1.0,114.0,-1.0,-1.0,18.153846153846153,9.2,-1.0,-2.4250000000000003,-1.0,1.4
2013.0,3.0,-1.0,8.375,246.78947368421052,-1.0,81.86666666666666,-1.0,-1.0,18.153846153846153,7.5,-1.0,-2.4250000000000003,-1.0,1.3
2013.0,3.0,-1.0,8.375,246.78947368421052,-1.0,81.86666666666666,-1.0,-1.0,18.153846153846153,6.6,-1.0,-2.4250000000000003,-1.0,0.1
