var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50,var_51,var_52,var_53,var_54,var_55,var_56,var_57,var_58,var_59,var_60,var_61,var_62,var_63,var_64,var_65,var_66,var_67,var_68,var_69,var_70,var_71,var_72,var_73,var_74,var_75,var_76,var_77,var_78,var_79,var_80,var_81,var_82,var_83,var_84,var_85,var_86,var_87,var_88,var_89,var_90,var_91,var_92,var_93,var_94,var_95,var_96,var_97,var_98,var_99
45.85095932269996,31.630036996644723,45.60049853339176,58.11114943889261,28.76159964651966,54.466909925485254,49.82764778365517,31.511821540751548,72.17724647639126,52.706117214816125,50.50677931593606,66.40352713687211,39.02908476059519,22.36607377060864,66.26001309397627,49.91601982901219,50.787557389310216,59.39281008825808,41.126494601461964,53.99031280857132,47.46700778912804,47.992327056781164,55.53794829867417,31.280884870998452,60.9852464185913,50.06332006805805,39.52694737015273,61.77810296458157,49.59445450229985,63.89007847735915,45.15591828914219,50.989987739262865,82.34352189325534,41.89593666809227,68.36377291455823,34.55844097399947,29.040316386485586,67.70383909857274,64.3099309122081,43.85832260802884,67.28532392265582,83.09735286388394,65.54454814587181,35.39850801234684,51.530039881007596,39.1167993546847,30.80983857718809,46.6932093106627,49.52800961638892,50.13263313041701,29.048537361652674,65.98539725664477,43.35521107945485,38.12132387392895,86.47083701646432,54.76451135291145,65.51836656067526,33.29051400024181,58.45602642802003,25.120344615350525,64.63223124540961,68.82900561448756,42.13928286663126,43.839659937500144,69.2459548040645,55.92050023745962,60.18395112346714,51.69671263630262,56.85866623688631,54.65084189879047,57.789740927369834,35.334693873069995,63.84247367549945,59.14470459338299,35.93108241427368,45.60645607112397,43.24551772247818,45.28976270970653,42.761092071683656,51.373865652704254,58.047278994351785,43.66296608163736,58.074870265011064,70.99155095257608,62.42425514695562,44.58321864832186,48.7046445825554,46.003998596115125,53.86660779490506,59.13760007700062,46.30288153214937,75.67889882388299,41.18516912341236,29.17303708300495,44.7121687608936,43.08175862261859,55.184540154759205,55.423176479767996,51.14790066213808,54.44317689400444
30.484062415000704,37.49128832821466,37.37851380696471,50.63670739563767,63.91282335672269,37.03493197440223,40.31120022932938,44.30006706157747,53.313301422075845,32.566783548624564,68.0112955185214,64.58782366041575,40.3311537286905,72.6805557166601,41.23460064481023,37.97855971458456,40.08371789223267,38.68115249787041,26.55150968718567,54.7137780267618,60.849409483234304,77.95220855405078,34.03087053418173,31.619692346350458,37.88253748709307,61.058408284069884,60.616557428872035,49.71889327300476,33.47598923994479,71.83428325808842,37.01327076300787,46.66241554151311,56.666188297348135,39.35905526611842,31.549207337126187,47.90420977147026,67.16306197780912,75.82797241935054,48.98245359790015,26.897115256186904,71.26372396435788,49.71711963676842,42.76514614410183,75.32897814858903,45.513962089650775,46.52871734494099,47.779589521948104,39.31896651840807,49.47557223712274,34.632791740522414,30.617254206059474,53.844057999614144,31.1632849324931,72.23799563568225,29.45929665659694,69.37525690854184,63.907910170397756,62.02172325382054,77.30184869129448,40.937219995705426,27.7272653856601,20.240696715131822,41.41641618082855,35.38745781756558,69.20090246395769,54.37865408507644,50.36304365867831,66.29471886666056,68.68282374089894,52.797072660169185,63.88935953087112,55.78130516580246,50.628337036993486,56.70925279349284,27.28884990295355,37.14470081677286,73.31677355193649,63.70913520948431,66.31621675089339,48.889499120575884,48.42007692912814,43.38592080599414,34.37634361254712,44.110946759349964,24.7500813906333,62.03231350912762,56.884730800186205,63.75138829973448,36.812747219281476,77.0629346880157,40.51625003298273,60.97217188144703,59.956963709905324,46.54800881521051,65.0015402274466,45.60041752339894,43.667537608285926,57.42920192853477,34.17283445170023,52.00555456657628
55.150131242546465,59.503310801022415,43.97565715051085,55.43224074043708,59.51356715907684,52.47837919562593,58.653812619595094,47.43312775368455,78.42903928344396,41.71465142879379,65.45337919466294,48.08363227987685,55.43434872724599,56.73050122568515,55.335004504388316,57.51878707905164,49.500258005538456,52.315160821995825,60.89421057821559,10.839071159396035,52.25861775243342,35.75505686293275,48.538694689764945,46.02048181607693,86.04058368780386,45.272624786287196,54.0975586021367,46.94449295076121,39.87491647426829,62.23868645491287,50.22467386675301,62.245822648809174,64.57994201654364,49.4960051360125,62.31092127479974,47.193874808284995,48.735132016136596,58.07740929500737,56.79394342953337,34.51864951024926,34.31317161655739,61.865342473505414,52.27814344025522,23.629187179394922,59.97207380644776,54.58932301306398,51.8160512929329,63.2285613820766,63.872213488384126,24.038390507793366,49.7041796234587,47.53193561236862,46.788887441980414,40.6809813175125,45.77261648707826,56.21227165747006,44.86314110050483,61.026509474139296,29.662619749409938,61.849264089798055,57.79188380619517,58.05315141956381,66.85418867666523,68.51063993543647,70.23753285674043,44.93340274204951,14.391228578709905,42.21427264719999,47.96306661082392,56.05959543517714,53.09540382938759,61.26134853158082,48.07382794569392,60.85077904735647,48.73824895317836,47.20540236805375,37.64964570715084,43.38771389381424,75.00400694493783,32.64538634368901,30.218201915968212,60.587114443558214,52.56565012955885,68.28503694522395,43.43141254477334,42.988404407935775,62.66631029059809,79.91924454586939,66.55092743510909,70.7393275840763,60.869628883439844,86.13176065690297,37.518072080569425,42.41751131905611,36.25366917282618,48.06564527736079,50.58261247548392,42.16350496851804,31.650230871301606,63.533518223052944
50.35288219748379,47.295282318338025,29.539914177836057,56.13818892174862,44.36440308731114,61.38781003573956,45.629079698548544,35.21280354847746,26.77071528224671,63.89565328789564,52.395700019412715,52.080426099548255,37.99108748429892,67.38443061972228,63.149270277515086,49.116329285294235,52.24007285761058,42.79840199597635,51.391407924133794,44.28930500311165,42.582223068723415,47.60420947259263,64.44785949674838,49.93867206730884,52.3691336653387,46.54438808297936,30.2314876612998,49.407732077168355,32.76034366498433,63.36724513967929,46.91988034566278,53.26317881698934,36.400860812360996,46.78254694733401,47.631809062440475,47.26904197178833,58.49512918734425,25.2150269938076,56.76967473127863,70.27553377555436,41.91626576842578,31.69418363985981,50.663896351244894,54.77930017893515,38.321263724361366,40.741211382216164,63.2134556830853,39.3514643288702,40.079825780043585,65.87393161136698,46.71392304362439,28.692037757223066,49.97776635588801,47.44816790096537,63.7282308125191,55.425760405067045,57.79414350243111,44.338511252724395,34.743078638660336,20.333793954556704,52.11632013839515,65.77654173376045,57.96526771728532,75.37814462690407,56.43468272637437,59.24865449435713,45.445593228542485,59.205103942535736,50.09124950464255,59.679594953491396,66.00780191660307,64.6109755392248,32.95928574134295,33.08651220993457,25.313945428783985,70.43216151131632,70.48864246966025,50.6492048597145,61.58205298373623,49.472005272165696,40.07357973869062,60.78047912871378,46.62812270431202,48.13717656115689,42.428868902249434,23.266789273735043,72.2366505959829,31.418824497116706,72.00197151829053,38.14434799628596,47.839187153617985,50.09088583672494,43.84028356355142,70.19492184968789,75.10330244249332,53.17837086360035,46.35673775040971,53.01985903230196,34.84558861659147,32.86527418154478
43.62997849365758,45.243954420010155,64.45841393453304,61.20988436290573,44.260442451567734,43.555057832509604,46.68007395572161,49.5247234682931,33.41841547539635,40.396519268435064,24.36664239105861,42.75898968554038,36.4007901319003,55.797414886583866,47.79000652909108,49.38952064270757,49.843374994927174,45.72835522110823,53.6257348144396,56.87073588833011,23.01854433660929,36.95517992592384,58.42124424192893,54.80690933024997,87.66408644081183,70.89554742931841,39.09658125252683,54.77581193578839,36.53267049845421,35.830049977833916,87.73002198576297,39.79704735144476,58.38857171117215,69.5515228657336,52.4375646041287,46.651383190346934,42.67415690653667,67.16001724681153,85.90760016753863,55.90558929509651,34.12684463916549,68.56597555688938,57.53575082115813,16.61963536165564,46.38798949723192,67.40730372644904,55.4305749523324,57.693658307749914,31.85623681971479,57.97549306868242,54.05079005187044,59.744187949466294,54.25540088599637,44.08202019787393,35.57761693374441,61.72486960297173,73.65637372137387,67.91070742915473,44.382766819323024,26.917649955921508,49.72654072616898,35.11556226099941,47.985701265644636,40.98831370496634,39.99455070680353,40.02986788902536,45.584960144801414,51.590345957095806,45.45017055036946,39.782596592767064,45.045654485942165,45.55967420044835,30.696726826069956,59.962540184230335,40.55837496349666,70.91614512219206,57.02054602889019,32.73037475683704,38.65080283008295,42.9975420215123,73.45646076295634,43.14255979790473,49.68207955718001,74.48228386425282,45.40249421072578,50.19186025728414,58.4917856238095,59.2086489172446,40.99511949983001,55.10533756240925,73.74916283732762,58.55625401235555,52.085016735659316,44.973985366845255,54.27371767830399,57.56696869425306,25.88932076762548,55.278669198563044,59.58498246052495,44.64267880356335
39.25014716546741,48.12460571858985,76.78061733730308,35.54191186366636,32.93439858884245,66.29391863762666,68.06784524794318,39.0667393492683,54.93349762391218,56.14646276381662,63.8948504250621,52.96820910871023,52.457006432959346,31.015247234933774,39.46366224601991,53.37395208122007,46.76338488901816,87.2916986035622,44.374534091098795,55.745920496961816,50.05501769040592,40.059596328263375,66.98484621820181,42.51885852823783,50.40255576451645,43.99282712589138,45.543779280526245,39.92676331483423,36.38607769983841,54.27389930787846,51.46694710139181,56.821681230405424,76.8965500180941,48.07591612941905,19.243756364845662,63.01896024410836,43.69866911206627,52.376358812714315,43.62367239879432,60.066510765544955,45.28440981506794,55.32291785058556,39.49353152208704,50.29342421805137,39.11717442829502,49.43277311734021,27.381659130723076,72.015715831083,71.70892404469225,41.465426545902694,49.11950268588779,49.63200895500053,56.60689025152854,75.38833335685514,41.50591375972223,59.75421013221732,43.27605400984382,54.34778103751491,44.652637648553366,47.357275538528754,54.701591783317625,58.77500842221788,45.951911562895226,48.99510555103022,47.274892505023935,25.735748550060705,57.0805754543698,56.581383411643735,47.00853823312744,66.96584911202088,47.19192550793826,56.559829004092315,53.64852883469326,23.170506113379357,36.89042116268894,40.96706925646158,56.37033255787394,32.31126214382569,37.78506402859187,54.20631381338047,84.92000034077267,53.89755846561721,43.93696301156272,64.04689472545527,61.409101761517825,46.898149120614974,21.18978716872594,48.90367955216044,52.374968317995155,66.17307068643451,59.43298304522696,50.2529569060144,29.73288110674794,41.51665889630722,58.83049751275566,49.84185765335835,48.69949040979982,83.63864409082132,14.201341387073972,49.27959405565016
40.14156816481309,63.287500059532285,55.97995157490779,50.850672526938204,34.045652469638554,60.644272951457744,34.907650776258016,47.39632179869995,51.135284134738576,29.20672795871008,70.57744763832899,47.885195519161776,63.04129670461705,77.83993158356917,49.1021237327935,43.0076528354024,44.05571831242311,47.66177891881359,30.957127433701242,38.62482462203492,49.83009899087881,37.93441726835139,40.35297033544301,52.9238011682407,47.965675252279965,46.30192322637341,48.54963979316111,33.78398770818696,49.33390569604399,39.4594463542865,49.589742338383054,13.644320366850355,36.65994229983918,39.67698467991771,50.79143447349974,40.0368250118927,70.6345531136496,75.29632639713795,49.33611118439828,33.043863330519116,43.12320820314495,34.57198747761244,32.32808939250257,49.98737786219712,56.69931770267621,52.484596002200526,65.66499457720751,7.910662115638521,26.963073419007326,42.85368362399834,64.41558249825576,62.00782534475591,83.80990844312515,33.32228389076591,42.22017195721014,46.54447766216947,39.00862807084644,30.615254426754746,46.417940114866134,48.95288644007695,45.671314722721654,42.123910922582446,45.31948638721724,35.840155934587834,30.48439351307843,66.43788248384517,66.15235369037853,48.81247536713173,50.5002799432989,53.327476558983314,66.21933275740015,51.40980807933196,48.68609134827041,30.22841426018356,43.864265478039314,23.583841481945708,74.51954175465538,69.88876871766418,27.43873292419885,51.766482272431254,22.48499793247068,44.579137606470006,41.9120232862444,31.702889458182455,44.96130531018553,51.50634222547789,68.53640558544714,43.24796906548073,29.423582514625572,63.089592186100624,58.91596287937941,41.63136345902543,36.3979904686415,70.03670999759878,32.48211004601123,47.73786737244524,50.51258516923514,57.79981509511369,30.121772064552175,31.58671332946617
68.05853912406074,52.27616212704434,66.76527323519251,51.578017618576055,61.46315045504349,38.92144666884172,57.930449442891664,42.73523860734802,63.62574584807902,62.77692578431996,30.237875483670038,32.8130273805155,37.09795381142808,53.9547715500707,54.39112005812003,3.159087188935859,55.28915513358814,51.829922332870254,24.627053654158257,62.696162541898204,48.88865649522944,41.73525838452357,59.80156811120675,66.40440563201403,50.27670821036974,26.188784349818476,22.88907996097209,63.36277622837372,12.171536676724045,74.79487811838983,48.56685634523141,60.99609787999977,55.8784910622819,39.08798402726912,86.94792345363932,49.99541995270482,57.84077651806608,46.97929942198785,43.91151170316899,45.1431694452175,60.933766184021344,49.82422233577892,40.68894093872687,57.79419456999344,37.88348778456741,44.47943239676286,46.18896449854263,41.71723594170854,52.81698699909156,37.05983449203028,39.34846427729803,25.134154604732945,79.88988215205417,38.904972605274125,37.14439105626572,45.21978380660807,43.963687390055775,42.64591530382618,44.826718003686324,53.14381596126128,55.8760543242607,42.136755880886305,35.227757379398135,50.39286745710634,39.06157987688579,66.13540770565798,61.97719302773427,41.12623552789353,42.53672577607834,55.54694077979482,30.218584719997253,45.939352495566304,47.88005020486986,25.324897132173195,56.59128601521849,52.75605968205616,47.73980311516403,24.827668844829642,46.90847893702574,22.101901573834883,57.731702697342804,55.119892487003405,51.17639668609712,33.03878920981111,31.51071233777907,52.11800112711015,29.5749866433289,51.27816920458443,68.04269277296679,23.64371497838473,28.59047541534371,39.58477081607597,36.76497592791765,64.40952245467125,33.21946855050947,70.60338708522634,35.46824584626242,41.60337235747241,44.98354856096194,65.6411693399252
42.219903435781,38.300990201861055,76.94284193075812,55.00370989894179,44.158895621478194,27.645894408245432,61.88147860096728,41.215005554568215,37.64699077683912,50.092395207793366,60.83681717230225,27.262321417578733,38.68785187444675,59.391613389692225,43.956471461310265,28.839435891917507,63.477277913363196,50.398124652620616,44.76313890875277,66.77804751740915,47.138139195809586,58.4857930686938,53.08778072852776,35.11449023340967,73.63916014188327,62.25380144401981,32.23681659023148,23.04286292048434,39.518038924051126,35.56861567836615,25.22359232054804,57.68186923439813,53.49752311327062,50.95184630026292,54.31580616211495,40.519758745439105,38.1207241037896,51.439484795541816,59.84341875517104,40.06915028951032,25.879081944459347,59.39553553980839,55.51132389479155,35.90616917511138,33.42112333265996,62.1476946213357,63.87385044850205,50.09412017561268,42.88332082019142,56.37584706508551,29.326932702066802,49.59241790807865,47.6617177188291,58.13178282101787,69.03009927618936,44.127529482596785,55.63681932490009,57.55635875922818,54.66085557425347,42.521196228845604,48.15601080418328,45.13406256593193,52.11936765864565,43.14065825848871,39.07421866196235,48.37166608920393,63.40458240917293,77.74394548846904,37.154694615889404,55.16343518073946,53.89174688188675,48.38080627949992,32.12672473868252,82.68328942964133,46.76586293165771,41.02994801868962,53.837071273836,59.724823987351854,49.56206907494085,30.181104832689574,48.981585339601956,58.24098698312597,37.97219576781285,46.07741308834127,28.415543229145232,66.53601460488755,38.599911523289585,65.3707296283589,54.01139882366409,49.33420302049239,50.99857222683215,73.71522844053527,60.15874533246363,67.5896785697493,31.78852963311272,65.66487058519185,31.56359714245941,46.18444294649613,47.67586357127019,43.30934784853784
59.27980352355179,40.68976350243117,39.227780521110226,35.82985228342958,68.79718882687479,59.818542894120895,54.42797096069239,52.30997821000304,49.884252042970395,52.998270004901975,63.30027283420782,72.10825784612413,74.55235470083996,40.601415660484385,53.874551484412734,36.419709575818864,52.10413659544761,39.519405632800655,72.56274954496146,52.37978847257718,51.17995656118955,25.828320823270108,47.08169706839781,31.15072439581379,61.960783784817934,27.829653339005226,47.93676738407732,48.05984737444868,41.45932688726427,41.89195316347318,24.113432134161876,59.958753365999016,49.42608731945579,40.5604055932673,44.45138595076753,77.78003344002884,29.215309256490197,42.476168669485,35.6846701961328,34.57567348486487,26.437383464378385,53.86809058963302,39.438283692669465,62.77073630035194,43.9938352017444,67.7835248266023,29.288181197580418,53.473875969945176,56.0283077796971,18.51093577587933,58.07739359796315,55.969807206002756,13.580445600341973,71.03786660956027,28.72348010475763,43.698066405315345,46.054807962509926,41.559906283889845,53.4865668032618,36.1363674625471,53.40690125998594,47.30700816298118,48.93789396354126,44.44919205075267,60.09920053936307,27.98815824542168,47.80287446542283,37.05038154875708,57.646559574017175,54.96515475531459,60.469947399973904,52.194870996798315,48.75066090484519,57.44233321934311,58.03079252670587,53.53406649259618,39.29184969071093,57.6395279785528,57.0815330089494,50.74960293695472,31.915835153435633,40.58160440930686,53.05369335412747,25.74597812635939,42.322042758345866,71.9199409927657,42.22062262628041,53.71626649847782,51.24431747291622,59.520040929696016,39.87640316683634,49.23671044678296,54.06136556586649,41.823823971349135,38.869526286025945,51.498400471624144,46.30777458242764,54.116333515291515,47.064320425014856,44.74373298630735
